id,stateabb1,ccode1,stateabb2,ccode2,year,joint_igo_membership
4468,USA,2,SEY,591,1985,1
4469,USA,2,SEY,591,1986,1
4470,USA,2,SEY,591,1987,1
4471,USA,2,SEY,591,1988,1
4472,USA,2,SEY,591,1989,1
4473,USA,2,SEY,591,1990,1
4474,USA,2,SEY,591,1991,1
4475,USA,2,SEY,591,1992,1
4476,USA,2,SEY,591,1993,1
4477,USA,2,SEY,591,1994,1
4478,USA,2,SEY,591,1995,1
4479,USA,2,SEY,591,1996,1
4480,USA,2,SEY,591,1997,1
4481,USA,2,SEY,591,1998,1
4482,USA,2,SEY,591,1999,1
4483,USA,2,SEY,591,2000,1
4484,USA,2,SEY,591,2001,1
4485,USA,2,SEY,591,2002,1
4486,USA,2,SEY,591,2003,1
4487,USA,2,SEY,591,2004,1
4488,USA,2,SEY,591,2005,1
4489,USA,2,MOR,600,1965,1
4490,USA,2,MOR,600,1966,1
4491,USA,2,MOR,600,1967,1
4492,USA,2,MOR,600,1968,1
4493,USA,2,MOR,600,1969,1
4494,USA,2,MOR,600,1970,1
4495,USA,2,MOR,600,1971,1
4496,USA,2,MOR,600,1972,1
4497,USA,2,MOR,600,1973,1
4498,USA,2,MOR,600,1974,1
4499,USA,2,MOR,600,1975,1
4500,USA,2,MOR,600,1976,1
4501,USA,2,MOR,600,1977,1
4502,USA,2,MOR,600,1978,1
4503,USA,2,MOR,600,1979,1
4504,USA,2,MOR,600,1980,1
4505,USA,2,MOR,600,1981,1
4506,USA,2,MOR,600,1982,1
4507,USA,2,MOR,600,1983,1
4508,USA,2,MOR,600,1984,1
4509,USA,2,MOR,600,1985,1
4510,USA,2,MOR,600,1986,1
4511,USA,2,MOR,600,1987,1
4512,USA,2,MOR,600,1988,1
4513,USA,2,MOR,600,1989,1
4514,USA,2,MOR,600,1990,1
4515,USA,2,MOR,600,1991,1
4516,USA,2,MOR,600,1992,1
4517,USA,2,MOR,600,1993,1
4518,USA,2,MOR,600,1994,1
4519,USA,2,MOR,600,1995,1
4520,USA,2,MOR,600,1996,1
4521,USA,2,MOR,600,1997,1
4522,USA,2,MOR,600,1998,1
4523,USA,2,MOR,600,1999,1
4524,USA,2,MOR,600,2000,1
4525,USA,2,MOR,600,2001,1
4526,USA,2,MOR,600,2002,1
4527,USA,2,MOR,600,2003,1
4528,USA,2,MOR,600,2004,1
4529,USA,2,MOR,600,2005,1
4530,USA,2,ALG,615,1965,1
4531,USA,2,ALG,615,1966,1
4532,USA,2,ALG,615,1967,1
4533,USA,2,ALG,615,1968,1
4534,USA,2,ALG,615,1969,1
4535,USA,2,ALG,615,1970,1
4536,USA,2,ALG,615,1971,1
4537,USA,2,ALG,615,1972,1
4538,USA,2,ALG,615,1973,1
4539,USA,2,ALG,615,1974,1
4540,USA,2,ALG,615,1975,1
4541,USA,2,ALG,615,1976,1
4542,USA,2,ALG,615,1977,1
4543,USA,2,ALG,615,1978,1
4544,USA,2,ALG,615,1979,1
4545,USA,2,ALG,615,1980,1
4546,USA,2,ALG,615,1981,1
4547,USA,2,ALG,615,1982,1
4548,USA,2,ALG,615,1983,1
4549,USA,2,ALG,615,1984,1
4550,USA,2,ALG,615,1985,1
4551,USA,2,ALG,615,1986,1
4552,USA,2,ALG,615,1987,1
4553,USA,2,ALG,615,1988,1
4554,USA,2,ALG,615,1989,1
4555,USA,2,ALG,615,1990,1
4556,USA,2,ALG,615,1991,1
4557,USA,2,ALG,615,1992,1
4558,USA,2,ALG,615,1993,1
4559,USA,2,ALG,615,1994,1
4560,USA,2,ALG,615,1995,1
4561,USA,2,ALG,615,1996,1
4562,USA,2,ALG,615,1997,1
4563,USA,2,ALG,615,1998,1
4564,USA,2,ALG,615,1999,1
4565,USA,2,ALG,615,2000,1
4566,USA,2,ALG,615,2001,1
4567,USA,2,ALG,615,2002,1
4568,USA,2,ALG,615,2003,1
4569,USA,2,ALG,615,2004,1
4570,USA,2,ALG,615,2005,1
4571,USA,2,TUN,616,1965,1
4572,USA,2,TUN,616,1966,1
4573,USA,2,TUN,616,1967,1
4574,USA,2,TUN,616,1968,1
4575,USA,2,TUN,616,1969,1
4576,USA,2,TUN,616,1970,1
4577,USA,2,TUN,616,1971,1
4578,USA,2,TUN,616,1972,1
4579,USA,2,TUN,616,1973,1
4580,USA,2,TUN,616,1974,1
4581,USA,2,TUN,616,1975,1
4582,USA,2,TUN,616,1976,1
4583,USA,2,TUN,616,1977,1
4584,USA,2,TUN,616,1978,1
4585,USA,2,TUN,616,1979,1
4586,USA,2,TUN,616,1980,1
4587,USA,2,TUN,616,1981,1
4588,USA,2,TUN,616,1982,1
4589,USA,2,TUN,616,1983,1
4590,USA,2,TUN,616,1984,1
4591,USA,2,TUN,616,1985,1
4592,USA,2,TUN,616,1986,1
4593,USA,2,TUN,616,1987,1
4594,USA,2,TUN,616,1988,1
4595,USA,2,TUN,616,1989,1
4596,USA,2,TUN,616,1990,1
4597,USA,2,TUN,616,1991,1
4598,USA,2,TUN,616,1992,1
4599,USA,2,TUN,616,1993,1
4600,USA,2,TUN,616,1994,1
4601,USA,2,TUN,616,1995,1
4602,USA,2,TUN,616,1996,1
4603,USA,2,TUN,616,1997,1
4604,USA,2,TUN,616,1998,1
4605,USA,2,TUN,616,1999,1
4606,USA,2,TUN,616,2000,1
4607,USA,2,TUN,616,2001,1
4608,USA,2,TUN,616,2002,1
4609,USA,2,TUN,616,2003,1
4610,USA,2,TUN,616,2004,1
4611,USA,2,TUN,616,2005,1
4612,USA,2,LIB,620,1965,1
4613,USA,2,LIB,620,1966,1
4614,USA,2,LIB,620,1967,1
4615,USA,2,LIB,620,1968,1
4616,USA,2,LIB,620,1969,1
4617,USA,2,LIB,620,1970,1
4618,USA,2,LIB,620,1971,1
4619,USA,2,LIB,620,1972,1
4620,USA,2,LIB,620,1973,1
4621,USA,2,LIB,620,1974,1
4622,USA,2,LIB,620,1975,1
4623,USA,2,LIB,620,1976,1
4624,USA,2,LIB,620,1977,1
4625,USA,2,LIB,620,1978,1
4626,USA,2,LIB,620,1979,1
4627,USA,2,LIB,620,1980,1
4628,USA,2,LIB,620,1981,1
4629,USA,2,LIB,620,1982,1
4630,USA,2,LIB,620,1983,1
4631,USA,2,LIB,620,1984,1
4632,USA,2,LIB,620,1985,1
4633,USA,2,LIB,620,1986,1
4634,USA,2,LIB,620,1987,1
4635,USA,2,LIB,620,1988,1
4636,USA,2,LIB,620,1989,1
4637,USA,2,LIB,620,1990,1
4638,USA,2,LIB,620,1991,1
4639,USA,2,LIB,620,1992,1
4640,USA,2,LIB,620,1993,1
4641,USA,2,LIB,620,1994,1
4642,USA,2,LIB,620,1995,1
4643,USA,2,LIB,620,1996,1
4644,USA,2,LIB,620,1997,1
4645,USA,2,LIB,620,1998,1
4646,USA,2,LIB,620,1999,1
4647,USA,2,LIB,620,2000,1
4648,USA,2,LIB,620,2001,1
4649,USA,2,LIB,620,2002,1
4650,USA,2,LIB,620,2003,1
4651,USA,2,LIB,620,2004,1
4652,USA,2,LIB,620,2005,1
4653,USA,2,SUD,625,1965,1
4654,USA,2,SUD,625,1966,1
4655,USA,2,SUD,625,1967,1
4656,USA,2,SUD,625,1968,1
4657,USA,2,SUD,625,1969,1
4658,USA,2,SUD,625,1970,1
4659,USA,2,SUD,625,1971,1
4660,USA,2,SUD,625,1972,1
4661,USA,2,SUD,625,1973,1
4662,USA,2,SUD,625,1974,1
4663,USA,2,SUD,625,1975,1
4664,USA,2,SUD,625,1976,1
4665,USA,2,SUD,625,1977,1
4666,USA,2,SUD,625,1978,1
4667,USA,2,SUD,625,1979,1
4668,USA,2,SUD,625,1980,1
4669,USA,2,SUD,625,1981,1
4670,USA,2,SUD,625,1982,1
4671,USA,2,SUD,625,1983,1
4672,USA,2,SUD,625,1984,1
4673,USA,2,SUD,625,1985,1
4674,USA,2,SUD,625,1986,1
4675,USA,2,SUD,625,1987,1
4676,USA,2,SUD,625,1988,1
4677,USA,2,SUD,625,1989,1
4678,USA,2,SUD,625,1990,1
4679,USA,2,SUD,625,1991,1
4680,USA,2,SUD,625,1992,1
4681,USA,2,SUD,625,1993,1
4682,USA,2,SUD,625,1994,1
4683,USA,2,SUD,625,1995,1
4684,USA,2,SUD,625,1996,1
4685,USA,2,SUD,625,1997,1
4686,USA,2,SUD,625,1998,1
4687,USA,2,SUD,625,1999,1
4688,USA,2,SUD,625,2000,1
4689,USA,2,SUD,625,2001,1
4690,USA,2,SUD,625,2002,1
4691,USA,2,SUD,625,2003,1
4692,USA,2,SUD,625,2004,1
4693,USA,2,SUD,625,2005,1
4694,USA,2,IRN,630,1965,1
4695,USA,2,IRN,630,1966,1
4696,USA,2,IRN,630,1967,1
4697,USA,2,IRN,630,1968,1
4698,USA,2,IRN,630,1969,1
4699,USA,2,IRN,630,1970,1
4700,USA,2,IRN,630,1971,1
4701,USA,2,IRN,630,1972,1
4702,USA,2,IRN,630,1973,1
4703,USA,2,IRN,630,1974,1
4704,USA,2,IRN,630,1975,1
4705,USA,2,IRN,630,1976,1
4706,USA,2,IRN,630,1977,1
4707,USA,2,IRN,630,1978,1
4708,USA,2,IRN,630,1979,1
4709,USA,2,IRN,630,1980,1
4710,USA,2,IRN,630,1981,1
4711,USA,2,IRN,630,1982,1
4712,USA,2,IRN,630,1983,1
4713,USA,2,IRN,630,1984,1
4714,USA,2,IRN,630,1985,1
4715,USA,2,IRN,630,1986,1
4716,USA,2,IRN,630,1987,1
4717,USA,2,IRN,630,1988,1
4718,USA,2,IRN,630,1989,1
4719,USA,2,IRN,630,1990,1
4720,USA,2,IRN,630,1991,1
4721,USA,2,IRN,630,1992,1
4722,USA,2,IRN,630,1993,1
4723,USA,2,IRN,630,1994,1
4724,USA,2,IRN,630,1995,1
4725,USA,2,IRN,630,1996,1
4726,USA,2,IRN,630,1997,1
4727,USA,2,IRN,630,1998,1
4728,USA,2,IRN,630,1999,1
4729,USA,2,IRN,630,2000,1
4730,USA,2,IRN,630,2001,1
4731,USA,2,IRN,630,2002,1
4732,USA,2,IRN,630,2003,1
4733,USA,2,IRN,630,2004,1
4734,USA,2,IRN,630,2005,1
4735,USA,2,TUR,640,1965,1
4736,USA,2,TUR,640,1966,1
4737,USA,2,TUR,640,1967,1
4738,USA,2,TUR,640,1968,1
4739,USA,2,TUR,640,1969,1
4740,USA,2,TUR,640,1970,1
4741,USA,2,TUR,640,1971,1
4742,USA,2,TUR,640,1972,1
4743,USA,2,TUR,640,1973,1
4744,USA,2,TUR,640,1974,1
4745,USA,2,TUR,640,1975,1
4746,USA,2,TUR,640,1976,1
4747,USA,2,TUR,640,1977,1
4748,USA,2,TUR,640,1978,1
4749,USA,2,TUR,640,1979,1
4750,USA,2,TUR,640,1980,1
4751,USA,2,TUR,640,1981,1
4752,USA,2,TUR,640,1982,1
4753,USA,2,TUR,640,1983,1
4754,USA,2,TUR,640,1984,1
4755,USA,2,TUR,640,1985,1
4756,USA,2,TUR,640,1986,1
4757,USA,2,TUR,640,1987,1
4758,USA,2,TUR,640,1988,1
4759,USA,2,TUR,640,1989,1
4760,USA,2,TUR,640,1990,1
4761,USA,2,TUR,640,1991,1
4762,USA,2,TUR,640,1992,1
4763,USA,2,TUR,640,1993,1
4764,USA,2,TUR,640,1994,1
4765,USA,2,TUR,640,1995,1
4766,USA,2,TUR,640,1996,1
4767,USA,2,TUR,640,1997,1
4768,USA,2,TUR,640,1998,1
4769,USA,2,TUR,640,1999,1
4770,USA,2,TUR,640,2000,1
4771,USA,2,TUR,640,2001,1
4772,USA,2,TUR,640,2002,1
4773,USA,2,TUR,640,2003,1
4774,USA,2,TUR,640,2004,1
4775,USA,2,TUR,640,2005,1
4776,USA,2,IRQ,645,1965,1
4777,USA,2,IRQ,645,1966,1
4778,USA,2,IRQ,645,1967,1
4779,USA,2,IRQ,645,1968,1
4780,USA,2,IRQ,645,1969,1
4781,USA,2,IRQ,645,1970,1
4782,USA,2,IRQ,645,1971,1
4783,USA,2,IRQ,645,1972,1
4784,USA,2,IRQ,645,1973,1
4785,USA,2,IRQ,645,1974,1
4786,USA,2,IRQ,645,1975,1
4787,USA,2,IRQ,645,1976,1
4788,USA,2,IRQ,645,1977,1
4789,USA,2,IRQ,645,1978,1
4790,USA,2,IRQ,645,1979,1
4791,USA,2,IRQ,645,1980,1
4792,USA,2,IRQ,645,1981,1
4793,USA,2,IRQ,645,1982,1
4794,USA,2,IRQ,645,1983,1
4795,USA,2,IRQ,645,1984,1
4796,USA,2,IRQ,645,1985,1
4797,USA,2,IRQ,645,1986,1
4798,USA,2,IRQ,645,1987,1
4799,USA,2,IRQ,645,1988,1
4800,USA,2,IRQ,645,1989,1
4801,USA,2,IRQ,645,1990,1
4802,USA,2,IRQ,645,1991,1
4803,USA,2,IRQ,645,1992,1
4804,USA,2,IRQ,645,1993,1
4805,USA,2,IRQ,645,1994,1
4806,USA,2,IRQ,645,1995,1
4807,USA,2,IRQ,645,1996,1
4808,USA,2,IRQ,645,1997,1
4809,USA,2,IRQ,645,1998,1
4810,USA,2,IRQ,645,1999,1
4811,USA,2,IRQ,645,2000,1
4812,USA,2,IRQ,645,2001,1
4813,USA,2,IRQ,645,2002,1
4814,USA,2,IRQ,645,2003,1
4815,USA,2,IRQ,645,2004,1
4816,USA,2,IRQ,645,2005,1
4817,USA,2,EGY,651,1965,1
4818,USA,2,EGY,651,1966,1
4819,USA,2,EGY,651,1967,1
4820,USA,2,EGY,651,1968,1
4821,USA,2,EGY,651,1969,1
4822,USA,2,EGY,651,1970,1
4823,USA,2,EGY,651,1971,1
4824,USA,2,EGY,651,1972,1
4825,USA,2,EGY,651,1973,1
4826,USA,2,EGY,651,1974,1
4827,USA,2,EGY,651,1975,1
4828,USA,2,EGY,651,1976,1
4829,USA,2,EGY,651,1977,1
4830,USA,2,EGY,651,1978,1
4831,USA,2,EGY,651,1979,1
4832,USA,2,EGY,651,1980,1
4833,USA,2,EGY,651,1981,1
4834,USA,2,EGY,651,1982,1
4835,USA,2,EGY,651,1983,1
4836,USA,2,EGY,651,1984,1
4837,USA,2,EGY,651,1985,1
4838,USA,2,EGY,651,1986,1
4839,USA,2,EGY,651,1987,1
4840,USA,2,EGY,651,1988,1
4841,USA,2,EGY,651,1989,1
4842,USA,2,EGY,651,1990,1
4843,USA,2,EGY,651,1991,1
4844,USA,2,EGY,651,1992,1
4845,USA,2,EGY,651,1993,1
4846,USA,2,EGY,651,1994,1
4847,USA,2,EGY,651,1995,1
4848,USA,2,EGY,651,1996,1
4849,USA,2,EGY,651,1997,1
4850,USA,2,EGY,651,1998,1
4851,USA,2,EGY,651,1999,1
4852,USA,2,EGY,651,2000,1
4853,USA,2,EGY,651,2001,1
4854,USA,2,EGY,651,2002,1
4855,USA,2,EGY,651,2003,1
4856,USA,2,EGY,651,2004,1
4857,USA,2,EGY,651,2005,1
4858,USA,2,SYR,652,1965,1
4859,USA,2,SYR,652,1966,1
4860,USA,2,SYR,652,1967,1
4861,USA,2,SYR,652,1968,1
4862,USA,2,SYR,652,1969,1
4863,USA,2,SYR,652,1970,1
4864,USA,2,SYR,652,1971,1
4865,USA,2,SYR,652,1972,1
4866,USA,2,SYR,652,1973,1
4867,USA,2,SYR,652,1974,1
4868,USA,2,SYR,652,1975,1
4869,USA,2,SYR,652,1976,1
4870,USA,2,SYR,652,1977,1
4871,USA,2,SYR,652,1978,1
4872,USA,2,SYR,652,1979,1
4873,USA,2,SYR,652,1980,1
4874,USA,2,SYR,652,1981,1
4875,USA,2,SYR,652,1982,1
4876,USA,2,SYR,652,1983,1
4877,USA,2,SYR,652,1984,1
4878,USA,2,SYR,652,1985,1
4879,USA,2,SYR,652,1986,1
4880,USA,2,SYR,652,1987,1
4881,USA,2,SYR,652,1988,1
4882,USA,2,SYR,652,1989,1
4883,USA,2,SYR,652,1990,1
4884,USA,2,SYR,652,1991,1
4885,USA,2,SYR,652,1992,1
4886,USA,2,SYR,652,1993,1
4887,USA,2,SYR,652,1994,1
4888,USA,2,SYR,652,1995,1
4889,USA,2,SYR,652,1996,1
4890,USA,2,SYR,652,1997,1
4891,USA,2,SYR,652,1998,1
4892,USA,2,SYR,652,1999,1
4893,USA,2,SYR,652,2000,1
4894,USA,2,SYR,652,2001,1
4895,USA,2,SYR,652,2002,1
4896,USA,2,SYR,652,2003,1
4897,USA,2,SYR,652,2004,1
4898,USA,2,SYR,652,2005,1
4899,USA,2,LEB,660,1965,1
4900,USA,2,LEB,660,1966,1
4901,USA,2,LEB,660,1967,1
4902,USA,2,LEB,660,1968,1
4903,USA,2,LEB,660,1969,1
4904,USA,2,LEB,660,1970,1
4905,USA,2,LEB,660,1971,1
4906,USA,2,LEB,660,1972,1
4907,USA,2,LEB,660,1973,1
4908,USA,2,LEB,660,1974,1
4909,USA,2,LEB,660,1975,1
4910,USA,2,LEB,660,1976,1
4911,USA,2,LEB,660,1977,1
4912,USA,2,LEB,660,1978,1
4913,USA,2,LEB,660,1979,1
4914,USA,2,LEB,660,1980,1
4915,USA,2,LEB,660,1981,1
4916,USA,2,LEB,660,1982,1
4917,USA,2,LEB,660,1983,1
4918,USA,2,LEB,660,1984,1
4919,USA,2,LEB,660,1985,1
4920,USA,2,LEB,660,1986,1
4921,USA,2,LEB,660,1987,1
4922,USA,2,LEB,660,1988,1
4923,USA,2,LEB,660,1989,1
4924,USA,2,LEB,660,1990,1
4925,USA,2,LEB,660,1991,1
4926,USA,2,LEB,660,1992,1
4927,USA,2,LEB,660,1993,1
4928,USA,2,LEB,660,1994,1
4929,USA,2,LEB,660,1995,1
4930,USA,2,LEB,660,1996,1
4931,USA,2,LEB,660,1997,1
4932,USA,2,LEB,660,1998,1
4933,USA,2,LEB,660,1999,1
4934,USA,2,LEB,660,2000,1
4935,USA,2,LEB,660,2001,1
4936,USA,2,LEB,660,2002,1
4937,USA,2,LEB,660,2003,1
4938,USA,2,LEB,660,2004,1
4939,USA,2,LEB,660,2005,1
4940,USA,2,JOR,663,1965,1
4941,USA,2,JOR,663,1966,1
4942,USA,2,JOR,663,1967,1
4943,USA,2,JOR,663,1968,1
4944,USA,2,JOR,663,1969,1
4945,USA,2,JOR,663,1970,1
4946,USA,2,JOR,663,1971,1
4947,USA,2,JOR,663,1972,1
4948,USA,2,JOR,663,1973,1
4949,USA,2,JOR,663,1974,1
4950,USA,2,JOR,663,1975,1
4951,USA,2,JOR,663,1976,1
4952,USA,2,JOR,663,1977,1
4953,USA,2,JOR,663,1978,1
4954,USA,2,JOR,663,1979,1
4955,USA,2,JOR,663,1980,1
4956,USA,2,JOR,663,1981,1
4957,USA,2,JOR,663,1982,1
4958,USA,2,JOR,663,1983,1
4959,USA,2,JOR,663,1984,1
4960,USA,2,JOR,663,1985,1
4961,USA,2,JOR,663,1986,1
4962,USA,2,JOR,663,1987,1
4963,USA,2,JOR,663,1988,1
4964,USA,2,JOR,663,1989,1
4965,USA,2,JOR,663,1990,1
4966,USA,2,JOR,663,1991,1
4967,USA,2,JOR,663,1992,1
4968,USA,2,JOR,663,1993,1
4969,USA,2,JOR,663,1994,1
4970,USA,2,JOR,663,1995,1
4971,USA,2,JOR,663,1996,1
4972,USA,2,JOR,663,1997,1
4973,USA,2,JOR,663,1998,1
4974,USA,2,JOR,663,1999,1
4975,USA,2,JOR,663,2000,1
4976,USA,2,JOR,663,2001,1
4977,USA,2,JOR,663,2002,1
4978,USA,2,JOR,663,2003,1
4979,USA,2,JOR,663,2004,1
4980,USA,2,JOR,663,2005,1
4981,USA,2,ISR,666,1965,1
4982,USA,2,ISR,666,1966,1
4983,USA,2,ISR,666,1967,1
4984,USA,2,ISR,666,1968,1
4985,USA,2,ISR,666,1969,1
4986,USA,2,ISR,666,1970,1
4987,USA,2,ISR,666,1971,1
4988,USA,2,ISR,666,1972,1
4989,USA,2,ISR,666,1973,1
4990,USA,2,ISR,666,1974,1
4991,USA,2,ISR,666,1975,1
4992,USA,2,ISR,666,1976,1
4993,USA,2,ISR,666,1977,1
4994,USA,2,ISR,666,1978,1
4995,USA,2,ISR,666,1979,1
4996,USA,2,ISR,666,1980,1
4997,USA,2,ISR,666,1981,1
4998,USA,2,ISR,666,1982,1
4999,USA,2,ISR,666,1983,1
5000,USA,2,ISR,666,1984,1
5001,USA,2,ISR,666,1985,1
5002,USA,2,ISR,666,1986,1
5003,USA,2,ISR,666,1987,1
5004,USA,2,ISR,666,1988,1
5005,USA,2,ISR,666,1989,1
5006,USA,2,ISR,666,1990,1
5007,USA,2,ISR,666,1991,1
5008,USA,2,ISR,666,1992,1
5009,USA,2,ISR,666,1993,1
5010,USA,2,ISR,666,1994,1
5011,USA,2,ISR,666,1995,1
5012,USA,2,ISR,666,1996,1
5013,USA,2,ISR,666,1997,1
5014,USA,2,ISR,666,1998,1
5015,USA,2,ISR,666,1999,1
5016,USA,2,ISR,666,2000,1
5017,USA,2,ISR,666,2001,1
5018,USA,2,ISR,666,2002,1
5019,USA,2,ISR,666,2003,1
5020,USA,2,ISR,666,2004,1
5021,USA,2,ISR,666,2005,1
5022,USA,2,SAU,670,1965,1
5023,USA,2,SAU,670,1966,1
5024,USA,2,SAU,670,1967,1
5025,USA,2,SAU,670,1968,1
5026,USA,2,SAU,670,1969,1
5027,USA,2,SAU,670,1970,1
5028,USA,2,SAU,670,1971,1
5029,USA,2,SAU,670,1972,1
5030,USA,2,SAU,670,1973,1
5031,USA,2,SAU,670,1974,1
5032,USA,2,SAU,670,1975,1
5033,USA,2,SAU,670,1976,1
5034,USA,2,SAU,670,1977,1
5035,USA,2,SAU,670,1978,1
5036,USA,2,SAU,670,1979,1
5037,USA,2,SAU,670,1980,1
5038,USA,2,SAU,670,1981,1
5039,USA,2,SAU,670,1982,1
5040,USA,2,SAU,670,1983,1
5041,USA,2,SAU,670,1984,1
5042,USA,2,SAU,670,1985,1
5043,USA,2,SAU,670,1986,1
5044,USA,2,SAU,670,1987,1
5045,USA,2,SAU,670,1988,1
5046,USA,2,SAU,670,1989,1
5047,USA,2,SAU,670,1990,1
5048,USA,2,SAU,670,1991,1
5049,USA,2,SAU,670,1992,1
5050,USA,2,SAU,670,1993,1
5051,USA,2,SAU,670,1994,1
5052,USA,2,SAU,670,1995,1
5053,USA,2,SAU,670,1996,1
5054,USA,2,SAU,670,1997,1
5055,USA,2,SAU,670,1998,1
5056,USA,2,SAU,670,1999,1
5057,USA,2,SAU,670,2000,1
5058,USA,2,SAU,670,2001,1
5059,USA,2,SAU,670,2002,1
5060,USA,2,SAU,670,2003,1
5061,USA,2,SAU,670,2004,1
5062,USA,2,SAU,670,2005,1
5063,USA,2,YAR,678,1965,1
5064,USA,2,YAR,678,1966,1
5065,USA,2,YAR,678,1967,1
5066,USA,2,YAR,678,1968,1
5067,USA,2,YAR,678,1969,1
5068,USA,2,YAR,678,1970,1
5069,USA,2,YAR,678,1971,1
5070,USA,2,YAR,678,1972,1
5071,USA,2,YAR,678,1973,1
5072,USA,2,YAR,678,1974,1
5073,USA,2,YAR,678,1975,1
5074,USA,2,YAR,678,1976,1
5075,USA,2,YAR,678,1977,1
5076,USA,2,YAR,678,1978,1
5077,USA,2,YAR,678,1979,1
5078,USA,2,YAR,678,1980,1
5079,USA,2,YAR,678,1981,1
5080,USA,2,YAR,678,1982,1
5081,USA,2,YAR,678,1983,1
5082,USA,2,YAR,678,1984,1
5083,USA,2,YAR,678,1985,1
5084,USA,2,YAR,678,1986,1
5085,USA,2,YAR,678,1987,1
5086,USA,2,YAR,678,1988,1
5087,USA,2,YAR,678,1989,1
5088,USA,2,YAR,678,1990,1
5089,USA,2,YEM,679,1990,1
5090,USA,2,YEM,679,1991,1
5091,USA,2,YEM,679,1992,1
5092,USA,2,YEM,679,1993,1
5093,USA,2,YEM,679,1994,1
5094,USA,2,YEM,679,1995,1
5095,USA,2,YEM,679,1996,1
5096,USA,2,YEM,679,1997,1
5097,USA,2,YEM,679,1998,1
5098,USA,2,YEM,679,1999,1
5099,USA,2,YEM,679,2000,1
5100,USA,2,YEM,679,2001,1
5101,USA,2,YEM,679,2002,1
5102,USA,2,YEM,679,2003,1
5103,USA,2,YEM,679,2004,1
5104,USA,2,YEM,679,2005,1
5105,USA,2,YPR,680,1967,1
5106,USA,2,YPR,680,1968,1
5107,USA,2,YPR,680,1969,1
5108,USA,2,YPR,680,1970,1
5109,USA,2,YPR,680,1971,1
5110,USA,2,YPR,680,1972,1
5111,USA,2,YPR,680,1973,1
5112,USA,2,YPR,680,1974,1
5113,USA,2,YPR,680,1975,1
5114,USA,2,YPR,680,1976,1
5115,USA,2,YPR,680,1977,1
5116,USA,2,YPR,680,1978,1
5117,USA,2,YPR,680,1979,1
5118,USA,2,YPR,680,1980,1
5119,USA,2,YPR,680,1981,1
5120,USA,2,YPR,680,1982,1
5121,USA,2,YPR,680,1983,1
5122,USA,2,YPR,680,1984,1
5123,USA,2,YPR,680,1985,1
5124,USA,2,YPR,680,1986,1
5125,USA,2,YPR,680,1987,1
5126,USA,2,YPR,680,1988,1
5127,USA,2,YPR,680,1989,1
5128,USA,2,YPR,680,1990,1
5129,USA,2,KUW,690,1965,1
5130,USA,2,KUW,690,1966,1
5131,USA,2,KUW,690,1967,1
5132,USA,2,KUW,690,1968,1
5133,USA,2,KUW,690,1969,1
5134,USA,2,KUW,690,1970,1
5135,USA,2,KUW,690,1971,1
5136,USA,2,KUW,690,1972,1
5137,USA,2,KUW,690,1973,1
5138,USA,2,KUW,690,1974,1
5139,USA,2,KUW,690,1975,1
5140,USA,2,KUW,690,1976,1
5141,USA,2,KUW,690,1977,1
5142,USA,2,KUW,690,1978,1
5143,USA,2,KUW,690,1979,1
5144,USA,2,KUW,690,1980,1
5145,USA,2,KUW,690,1981,1
5146,USA,2,KUW,690,1982,1
5147,USA,2,KUW,690,1983,1
5148,USA,2,KUW,690,1984,1
5149,USA,2,KUW,690,1985,1
5150,USA,2,KUW,690,1986,1
5151,USA,2,KUW,690,1987,1
5152,USA,2,KUW,690,1988,1
5153,USA,2,KUW,690,1989,1
5154,USA,2,KUW,690,1990,1
5155,USA,2,KUW,690,1991,1
5156,USA,2,KUW,690,1992,1
5157,USA,2,KUW,690,1993,1
5158,USA,2,KUW,690,1994,1
5159,USA,2,KUW,690,1995,1
5160,USA,2,KUW,690,1996,1
5161,USA,2,KUW,690,1997,1
5162,USA,2,KUW,690,1998,1
5163,USA,2,KUW,690,1999,1
5164,USA,2,KUW,690,2000,1
5165,USA,2,KUW,690,2001,1
5166,USA,2,KUW,690,2002,1
5167,USA,2,KUW,690,2003,1
5168,USA,2,KUW,690,2004,1
5169,USA,2,KUW,690,2005,1
5170,USA,2,BAH,692,1971,1
5171,USA,2,BAH,692,1972,1
5172,USA,2,BAH,692,1973,1
5173,USA,2,BAH,692,1974,1
5174,USA,2,BAH,692,1975,1
5175,USA,2,BAH,692,1976,1
5176,USA,2,BAH,692,1977,1
5177,USA,2,BAH,692,1978,1
5178,USA,2,BAH,692,1979,1
5179,USA,2,BAH,692,1980,1
5180,USA,2,BAH,692,1981,1
5181,USA,2,BAH,692,1982,1
5182,USA,2,BAH,692,1983,1
5183,USA,2,BAH,692,1984,1
5184,USA,2,BAH,692,1985,1
5185,USA,2,BAH,692,1986,1
5186,USA,2,BAH,692,1987,1
5187,USA,2,BAH,692,1988,1
5188,USA,2,BAH,692,1989,1
5189,USA,2,BAH,692,1990,1
5190,USA,2,BAH,692,1991,1
5191,USA,2,BAH,692,1992,1
5192,USA,2,BAH,692,1993,1
5193,USA,2,BAH,692,1994,1
5194,USA,2,BAH,692,1995,1
5195,USA,2,BAH,692,1996,1
5196,USA,2,BAH,692,1997,1
5197,USA,2,BAH,692,1998,1
5198,USA,2,BAH,692,1999,1
5199,USA,2,BAH,692,2000,1
