id,stateabb1,ccode1,stateabb2,ccode2,year,defense,eventID_state1,milex_1,milex_2,milper_1,milper_2,irst_1,irst_2,pec_1,pec_2,tpop_1,tpop_2
367,USA,2,BAR,53,1968,1,USA_2_1968,80732000.0,0.0,3550.0,0.0,119262.0,0.0,2094353.0,342.0,200706.0,252.0
368,USA,2,BAR,53,1969,1,USA_2_1969,81446000.0,0.0,3460.0,0.0,128152.0,0.0,2198902.0,312.0,202677.0,253.0
369,USA,2,BAR,53,1970,1,USA_2_1970,77827008.0,0.0,3070.0,0.0,119309.0,0.0,2276904.0,335.0,205052.0,239.0
370,USA,2,BAR,53,1971,1,USA_2_1971,74862000.0,600.0,2720.0,0.0,109265.0,0.0,2311854.0,339.0,207661.0,240.0
371,USA,2,BAR,53,1972,1,USA_2_1972,77639000.0,800.0,2323.0,0.0,120875.0,0.0,2396418.0,330.0,209896.0,242.0
372,USA,2,BAR,53,1973,1,USA_2_1973,78385000.0,1000.0,2206.0,0.0,136804.0,0.0,2490304.0,360.0,211909.0,243.0
373,USA,2,BAR,53,1974,1,USA_2_1974,85906000.0,1000.0,2146.0,0.0,132196.0,0.0,2430725.0,331.0,213854.0,244.0
374,USA,2,BAR,53,1975,1,USA_2_1975,90948000.0,1000.0,2098.0,0.0,105897.0,0.0,2393766.0,336.0,215973.0,246.0
375,USA,2,BAR,53,1976,1,USA_2_1976,91013000.0,800.0,2075.0,0.0,116121.0,0.0,2536257.0,341.0,218035.0,246.0
376,USA,2,BAR,53,1977,1,USA_2_1977,100925000.0,1000.0,2060.0,0.0,113701.0,0.0,2619481.0,394.0,220239.0,247.0
377,USA,2,BAR,53,1978,1,USA_2_1978,109247000.0,1000.0,2060.0,0.0,124314.0,0.0,2612982.0,391.0,222585.0,248.0
378,USA,2,BAR,53,1979,1,USA_2_1979,122279000.0,3000.0,2033.0,2.0,123688.0,0.0,2659868.0,421.0,225055.0,248.0
379,USA,2,BAR,53,1980,1,USA_2_1980,143981000.0,10000.0,2050.0,1.0,101456.0,0.0,2584210.0,456.0,227726.0,249.0
380,USA,2,BAR,53,1981,1,USA_2_1981,169888000.0,11000.0,2101.0,1.0,109614.0,0.0,2502657.0,419.0,229966.0,250.0
381,USA,2,BAR,53,1982,1,USA_2_1982,196345000.0,8000.0,2168.0,1.0,67656.0,0.0,2380353.0,416.0,232188.0,250.0
382,USA,2,BAR,53,1983,1,USA_2_1983,217198000.0,9000.0,2201.0,1.0,76762.0,0.0,2378677.0,408.0,234307.0,251.0
383,USA,2,BAR,53,1984,1,USA_2_1984,237052000.0,11000.0,2222.0,1.0,83940.0,0.0,2467563.0,440.0,236348.0,252.0
384,USA,2,BAR,53,1985,1,USA_2_1985,245154000.0,10000.0,2244.0,1.0,80067.0,0.0,2466405.0,482.0,238466.0,253.0
385,USA,2,BAR,53,1986,1,USA_2_1986,265480000.0,9000.0,2269.0,1.0,74032.0,0.0,2468629.0,536.0,240651.0,253.0
386,USA,2,BAR,53,1987,1,USA_2_1987,273966000.0,8000.0,2280.0,1.0,80876.0,0.0,2561765.0,517.0,242804.0,254.0
387,USA,2,BAR,53,1988,1,USA_2_1988,281935000.0,11000.0,2250.0,0.0,90631.0,0.0,2669996.0,533.0,245021.0,254.0
388,USA,2,BAR,53,1989,1,USA_2_1989,294880000.0,10000.0,2240.0,0.0,87722.0,0.0,2745073.0,534.0,247342.0,255.0
389,USA,2,BAR,53,1990,1,USA_2_1990,289755000.0,21300.0,2180.0,0.0,89726.0,0.0,2798225.0,568.0,249907.0,257.0
390,USA,2,BAR,53,1991,1,USA_2_1991,262389000.0,-9.0,2110.0,0.0,79738.0,0.0,2827021.0,557.0,252618.0,258.0
391,USA,2,BAR,53,1992,1,USA_2_1992,286892000.0,-9.0,1920.0,0.0,84322.0,0.0,2856725.0,434.0,255391.0,263.0
392,USA,2,BAR,53,1993,1,USA_2_1993,297600000.0,12000.0,1810.0,0.0,88793.0,0.0,2921265.0,527.0,258132.0,264.0
393,USA,2,BAR,53,1994,1,USA_2_1994,293214000.0,13000.0,1710.0,0.0,91244.0,0.0,2962511.0,432.0,260602.0,264.0
394,USA,2,BAR,53,1995,1,USA_2_1995,277834000.0,14000.0,1620.0,0.0,95191.0,0.0,2996708.0,481.0,262755.0,264.0
395,USA,2,BAR,53,1996,1,USA_2_1996,277254000.0,14000.0,1570.0,0.0,95535.0,0.0,3055692.0,476.0,265284.0,264.0
396,USA,2,BAR,53,1997,1,USA_2_1997,276324000.0,12000.0,1530.0,0.0,98485.0,0.0,3114015.0,491.0,267901.0,262.0
397,USA,2,BAR,53,1998,1,USA_2_1998,279702000.0,13000.0,1510.0,0.0,98658.0,0.0,3126886.0,183.0,274028.0,268.0
398,USA,2,BAR,53,1999,1,USA_2_1999,292147000.0,12000.0,1490.0,0.0,97427.0,0.0,3161089.0,208.0,276218.0,269.0
399,USA,2,BAR,53,2000,1,USA_2_2000,303136000.0,13000.0,1366.0,1.0,101803.0,0.0,3283713.0,201.0,278357.0,270.0
400,USA,2,BAR,53,2001,1,USA_2_2001,322365000.0,13000.0,1368.0,1.0,90104.0,0.0,3184088.0,192.0,285112.0,270.0
401,USA,2,BAR,53,2002,1,USA_2_2002,348555000.0,13000.0,1414.0,1.0,91587.0,0.0,3227356.0,187.0,290270.0,270.0
402,USA,2,BAR,53,2003,1,USA_2_2003,404920000.0,24000.0,1427.0,1.0,93677.0,0.0,3243291.0,185.0,292883.0,271.0
403,USA,2,BAR,53,2004,1,USA_2_2004,455908000.0,24000.0,1450.0,1.0,99681.0,0.0,3267987.0,190.0,295487.0,272.0
404,USA,2,BAR,53,2005,1,USA_2_2005,495326000.0,26000.0,1474.0,1.0,94897.0,0.0,3267376.0,198.0,298166.0,274.0
405,USA,2,BAR,53,2006,1,USA_2_2006,521840000.0,27000.0,1546.0,1.0,98557.0,0.0,3245355.0,202.0,300943.0,275.0
406,USA,2,BAR,53,2007,1,USA_2_2007,552568000.0,28000.0,1506.0,1.0,98102.0,0.0,3309846.0,201.0,303787.0,276.0
407,USA,2,BAR,53,2008,1,USA_2_2008,616073000.0,30000.0,1498.0,1.0,91350.0,0.0,3258569.0,214.0,306657.0,278.0
408,USA,2,BAR,53,2009,1,USA_2_2009,662049000.0,26000.0,1540.0,1.0,58196.0,0.0,3108946.0,204.0,309492.0,279.0
409,USA,2,BAR,53,2010,1,USA_2_2010,693600000.0,30000.0,1580.0,1.0,80495.0,0.0,3211935.0,197.0,312247.0,280.0
410,USA,2,BAR,53,2011,1,USA_2_2011,687000000.0,33000.0,1564.0,1.0,86398.0,0.0,3206262.0,174.0,314912.0,282.0
411,USA,2,BAR,53,2012,1,USA_2_2012,655388000.0,33000.0,1569.0,1.0,88695.0,0.0,3159873.0,185.0,317505.0,283.0
412,USA,2,DMA,54,1979,1,USA_2_1979,122279000.0,240.0,2033.0,0.0,123688.0,0.0,2659868.0,1.0,225055.0,77.0
413,USA,2,DMA,54,1980,1,USA_2_1980,143981000.0,-9.0,2050.0,0.0,101456.0,0.0,2584210.0,1.0,227726.0,74.0
414,USA,2,DMA,54,1981,1,USA_2_1981,169888000.0,-9.0,2101.0,0.0,109614.0,0.0,2502657.0,2.0,229966.0,74.0
415,USA,2,DMA,54,1982,1,USA_2_1982,196345000.0,-9.0,2168.0,0.0,67656.0,0.0,2380353.0,1.0,232188.0,76.0
416,USA,2,DMA,54,1983,1,USA_2_1983,217198000.0,-9.0,2201.0,0.0,76762.0,0.0,2378677.0,2.0,234307.0,76.0
417,USA,2,DMA,54,1984,1,USA_2_1984,237052000.0,-9.0,2222.0,0.0,83940.0,0.0,2467563.0,3.0,236348.0,75.0
418,USA,2,DMA,54,1985,1,USA_2_1985,245154000.0,-9.0,2244.0,0.0,80067.0,0.0,2466405.0,3.0,238466.0,75.0
419,USA,2,DMA,54,1986,1,USA_2_1986,265480000.0,0.0,2269.0,0.0,74032.0,0.0,2468629.0,3.0,240651.0,74.0
420,USA,2,DMA,54,1987,1,USA_2_1987,273966000.0,0.0,2280.0,0.0,80876.0,0.0,2561765.0,3.0,242804.0,73.0
421,USA,2,DMA,54,1988,1,USA_2_1988,281935000.0,0.0,2250.0,0.0,90631.0,0.0,2669996.0,4.0,245021.0,73.0
422,USA,2,DMA,54,1989,1,USA_2_1989,294880000.0,0.0,2240.0,0.0,87722.0,0.0,2745073.0,4.0,247342.0,72.0
423,USA,2,DMA,54,1990,1,USA_2_1990,289755000.0,0.0,2180.0,0.0,89726.0,0.0,2798225.0,6.0,249907.0,72.0
424,USA,2,DMA,54,1991,1,USA_2_1991,262389000.0,0.0,2110.0,0.0,79738.0,0.0,2827021.0,7.0,252618.0,71.0
425,USA,2,DMA,54,1992,1,USA_2_1992,286892000.0,0.0,1920.0,0.0,84322.0,0.0,2856725.0,7.0,255391.0,72.0
426,USA,2,DMA,54,1993,1,USA_2_1993,297600000.0,0.0,1810.0,0.0,88793.0,0.0,2921265.0,6.0,258132.0,73.0
427,USA,2,DMA,54,1994,1,USA_2_1994,293214000.0,0.0,1710.0,0.0,91244.0,0.0,2962511.0,7.0,260602.0,74.0
428,USA,2,DMA,54,1995,1,USA_2_1995,277834000.0,0.0,1620.0,0.0,95191.0,0.0,2996708.0,10.0,262755.0,71.0
429,USA,2,DMA,54,1996,1,USA_2_1996,277254000.0,0.0,1570.0,0.0,95535.0,0.0,3055692.0,10.0,265284.0,74.0
430,USA,2,DMA,54,1997,1,USA_2_1997,276324000.0,0.0,1530.0,0.0,98485.0,0.0,3114015.0,11.0,267901.0,71.0
431,USA,2,DMA,54,1998,1,USA_2_1998,279702000.0,0.0,1510.0,0.0,98658.0,0.0,3126886.0,11.0,274028.0,71.0
432,USA,2,DMA,54,1999,1,USA_2_1999,292147000.0,0.0,1490.0,0.0,97427.0,0.0,3161089.0,12.0,276218.0,71.0
433,USA,2,DMA,54,2000,1,USA_2_2000,303136000.0,0.0,1366.0,0.0,101803.0,0.0,3283713.0,12.0,278357.0,71.0
434,USA,2,DMA,54,2001,1,USA_2_2001,322365000.0,0.0,1368.0,0.0,90104.0,0.0,3184088.0,13.0,285112.0,71.0
435,USA,2,DMA,54,2002,1,USA_2_2002,348555000.0,0.0,1414.0,0.0,91587.0,0.0,3227356.0,12.0,290270.0,70.0
436,USA,2,DMA,54,2003,1,USA_2_2003,404920000.0,0.0,1427.0,0.0,93677.0,0.0,3243291.0,12.0,292883.0,70.0
437,USA,2,DMA,54,2004,1,USA_2_2004,455908000.0,0.0,1450.0,0.0,99681.0,0.0,3267987.0,12.0,295487.0,70.0
438,USA,2,DMA,54,2005,1,USA_2_2005,495326000.0,0.0,1474.0,0.0,94897.0,0.0,3267376.0,13.0,298166.0,71.0
439,USA,2,DMA,54,2006,1,USA_2_2006,521840000.0,0.0,1546.0,0.0,98557.0,0.0,3245355.0,13.0,300943.0,71.0
440,USA,2,DMA,54,2007,1,USA_2_2007,552568000.0,0.0,1506.0,0.0,98102.0,0.0,3309846.0,13.0,303787.0,71.0
441,USA,2,DMA,54,2008,1,USA_2_2008,616073000.0,0.0,1498.0,0.0,91350.0,0.0,3258569.0,13.0,306657.0,71.0
442,USA,2,DMA,54,2009,1,USA_2_2009,662049000.0,0.0,1540.0,0.0,58196.0,0.0,3108946.0,14.0,309492.0,71.0
443,USA,2,DMA,54,2010,1,USA_2_2010,693600000.0,0.0,1580.0,0.0,80495.0,0.0,3211935.0,15.0,312247.0,71.0
444,USA,2,DMA,54,2011,1,USA_2_2011,687000000.0,0.0,1564.0,0.0,86398.0,0.0,3206262.0,15.0,314912.0,71.0
445,USA,2,DMA,54,2012,1,USA_2_2012,655388000.0,0.0,1569.0,0.0,88695.0,0.0,3159873.0,15.0,317505.0,72.0
446,USA,2,GRN,55,1975,1,USA_2_1975,90948000.0,1700.0,2098.0,0.0,105897.0,0.0,2393766.0,3.0,215973.0,105.0
447,USA,2,GRN,55,1976,1,USA_2_1976,91013000.0,1829.0,2075.0,0.0,116121.0,0.0,2536257.0,3.0,218035.0,107.0
448,USA,2,GRN,55,1977,1,USA_2_1977,100925000.0,2262.0,2060.0,0.0,113701.0,0.0,2619481.0,3.0,220239.0,108.0
449,USA,2,GRN,55,1978,1,USA_2_1978,109247000.0,-9.0,2060.0,0.0,124314.0,0.0,2612982.0,4.0,222585.0,109.0
450,USA,2,GRN,55,1979,1,USA_2_1979,122279000.0,-9.0,2033.0,0.0,123688.0,0.0,2659868.0,4.0,225055.0,109.0
451,USA,2,GRN,55,1980,1,USA_2_1980,143981000.0,-9.0,2050.0,1.0,101456.0,0.0,2584210.0,7.0,227726.0,109.0
452,USA,2,GRN,55,1981,1,USA_2_1981,169888000.0,-9.0,2101.0,1.0,109614.0,0.0,2502657.0,7.0,229966.0,88.0
453,USA,2,GRN,55,1982,1,USA_2_1982,196345000.0,6730.0,2168.0,1.0,67656.0,0.0,2380353.0,7.0,232188.0,89.0
454,USA,2,GRN,55,1983,1,USA_2_1983,217198000.0,2300.0,2201.0,1.0,76762.0,0.0,2378677.0,7.0,234307.0,91.0
455,USA,2,GRN,55,1984,1,USA_2_1984,237052000.0,-9.0,2222.0,0.0,83940.0,0.0,2467563.0,7.0,236348.0,94.0
456,USA,2,GRN,55,1985,1,USA_2_1985,245154000.0,-9.0,2244.0,0.0,80067.0,0.0,2466405.0,7.0,238466.0,91.0
457,USA,2,GRN,55,1986,1,USA_2_1986,265480000.0,-9.0,2269.0,0.0,74032.0,0.0,2468629.0,8.0,240651.0,97.0
458,USA,2,GRN,55,1987,1,USA_2_1987,273966000.0,-9.0,2280.0,0.0,80876.0,0.0,2561765.0,8.0,242804.0,97.0
459,USA,2,GRN,55,1988,1,USA_2_1988,281935000.0,-9.0,2250.0,0.0,90631.0,0.0,2669996.0,8.0,245021.0,90.0
460,USA,2,GRN,55,1989,1,USA_2_1989,294880000.0,-9.0,2240.0,0.0,87722.0,0.0,2745073.0,9.0,247342.0,91.0
461,USA,2,GRN,55,1990,1,USA_2_1990,289755000.0,-9.0,2180.0,0.0,89726.0,0.0,2798225.0,10.0,249907.0,91.0
462,USA,2,GRN,55,1991,1,USA_2_1991,262389000.0,-9.0,2110.0,0.0,79738.0,0.0,2827021.0,10.0,252618.0,91.0
463,USA,2,GRN,55,1992,1,USA_2_1992,286892000.0,-9.0,1920.0,0.0,84322.0,0.0,2856725.0,11.0,255391.0,91.0
464,USA,2,GRN,55,1993,1,USA_2_1993,297600000.0,-9.0,1810.0,0.0,88793.0,0.0,2921265.0,11.0,258132.0,92.0
465,USA,2,GRN,55,1994,1,USA_2_1994,293214000.0,0.0,1710.0,0.0,91244.0,0.0,2962511.0,13.0,260602.0,92.0
466,USA,2,GRN,55,1995,1,USA_2_1995,277834000.0,0.0,1620.0,0.0,95191.0,0.0,2996708.0,14.0,262755.0,92.0
467,USA,2,GRN,55,1996,1,USA_2_1996,277254000.0,0.0,1570.0,0.0,95535.0,0.0,3055692.0,15.0,265284.0,92.0
468,USA,2,GRN,55,1997,1,USA_2_1997,276324000.0,0.0,1530.0,0.0,98485.0,0.0,3114015.0,17.0,267901.0,93.0
469,USA,2,GRN,55,1998,1,USA_2_1998,279702000.0,0.0,1510.0,0.0,98658.0,0.0,3126886.0,19.0,274028.0,93.0
470,USA,2,GRN,55,1999,1,USA_2_1999,292147000.0,0.0,1490.0,0.0,97427.0,0.0,3161089.0,21.0,276218.0,93.0
471,USA,2,GRN,55,2000,1,USA_2_2000,303136000.0,0.0,1366.0,0.0,101803.0,0.0,3283713.0,23.0,278357.0,94.0
472,USA,2,GRN,55,2001,1,USA_2_2001,322365000.0,0.0,1368.0,0.0,90104.0,0.0,3184088.0,25.0,285112.0,101.0
473,USA,2,GRN,55,2002,1,USA_2_2002,348555000.0,0.0,1414.0,0.0,91587.0,0.0,3227356.0,26.0,290270.0,102.0
474,USA,2,GRN,55,2003,1,USA_2_2003,404920000.0,0.0,1427.0,0.0,93677.0,0.0,3243291.0,27.0,292883.0,102.0
475,USA,2,GRN,55,2004,1,USA_2_2004,455908000.0,0.0,1450.0,0.0,99681.0,0.0,3267987.0,24.0,295487.0,103.0
476,USA,2,GRN,55,2005,1,USA_2_2005,495326000.0,0.0,1474.0,0.0,94897.0,0.0,3267376.0,26.0,298166.0,103.0
477,USA,2,GRN,55,2006,1,USA_2_2006,521840000.0,0.0,1546.0,0.0,98557.0,0.0,3245355.0,29.0,300943.0,103.0
478,USA,2,GRN,55,2007,1,USA_2_2007,552568000.0,0.0,1506.0,0.0,98102.0,0.0,3309846.0,30.0,303787.0,104.0
479,USA,2,GRN,55,2008,1,USA_2_2008,616073000.0,0.0,1498.0,0.0,91350.0,0.0,3258569.0,32.0,306657.0,104.0
480,USA,2,GRN,55,2009,1,USA_2_2009,662049000.0,0.0,1540.0,0.0,58196.0,0.0,3108946.0,34.0,309492.0,104.0
481,USA,2,GRN,55,2010,1,USA_2_2010,693600000.0,0.0,1580.0,0.0,80495.0,0.0,3211935.0,34.0,312247.0,105.0
482,USA,2,GRN,55,2011,1,USA_2_2011,687000000.0,0.0,1564.0,0.0,86398.0,0.0,3206262.0,34.0,314912.0,105.0
483,USA,2,GRN,55,2012,1,USA_2_2012,655388000.0,0.0,1569.0,0.0,88695.0,0.0,3159873.0,33.0,317505.0,105.0
484,USA,2,SLU,56,1979,1,USA_2_1979,122279000.0,0.0,2033.0,0.0,123688.0,0.0,2659868.0,8.0,225055.0,121.0
485,USA,2,SLU,56,1980,1,USA_2_1980,143981000.0,0.0,2050.0,0.0,101456.0,0.0,2584210.0,7.0,227726.0,124.0
486,USA,2,SLU,56,1981,1,USA_2_1981,169888000.0,0.0,2101.0,0.0,109614.0,0.0,2502657.0,8.0,229966.0,126.0
487,USA,2,SLU,56,1982,1,USA_2_1982,196345000.0,0.0,2168.0,0.0,67656.0,0.0,2380353.0,8.0,232188.0,129.0
488,USA,2,SLU,56,1983,1,USA_2_1983,217198000.0,0.0,2201.0,0.0,76762.0,0.0,2378677.0,8.0,234307.0,131.0
489,USA,2,SLU,56,1984,1,USA_2_1984,237052000.0,0.0,2222.0,0.0,83940.0,0.0,2467563.0,8.0,236348.0,134.0
490,USA,2,SLU,56,1985,1,USA_2_1985,245154000.0,0.0,2244.0,0.0,80067.0,0.0,2466405.0,9.0,238466.0,137.0
491,USA,2,SLU,56,1986,1,USA_2_1986,265480000.0,0.0,2269.0,0.0,74032.0,0.0,2468629.0,9.0,240651.0,140.0
492,USA,2,SLU,56,1987,1,USA_2_1987,273966000.0,0.0,2280.0,0.0,80876.0,0.0,2561765.0,10.0,242804.0,142.0
493,USA,2,SLU,56,1988,1,USA_2_1988,281935000.0,0.0,2250.0,0.0,90631.0,0.0,2669996.0,13.0,245021.0,145.0
494,USA,2,SLU,56,1989,1,USA_2_1989,294880000.0,0.0,2240.0,0.0,87722.0,0.0,2745073.0,13.0,247342.0,148.0
495,USA,2,SLU,56,1990,1,USA_2_1990,289755000.0,0.0,2180.0,0.0,89726.0,0.0,2798225.0,16.0,249907.0,133.0
496,USA,2,SLU,56,1991,1,USA_2_1991,262389000.0,0.0,2110.0,0.0,79738.0,0.0,2827021.0,16.0,252618.0,135.0
497,USA,2,SLU,56,1992,1,USA_2_1992,286892000.0,0.0,1920.0,0.0,84322.0,0.0,2856725.0,22.0,255391.0,137.0
498,USA,2,SLU,56,1993,1,USA_2_1993,297600000.0,0.0,1810.0,0.0,88793.0,0.0,2921265.0,24.0,258132.0,139.0
499,USA,2,SLU,56,1994,1,USA_2_1994,293214000.0,0.0,1710.0,0.0,91244.0,0.0,2962511.0,25.0,260602.0,141.0
500,USA,2,SLU,56,1995,1,USA_2_1995,277834000.0,0.0,1620.0,0.0,95191.0,0.0,2996708.0,27.0,262755.0,145.0
501,USA,2,SLU,56,1996,1,USA_2_1996,277254000.0,0.0,1570.0,0.0,95535.0,0.0,3055692.0,27.0,265284.0,144.0
502,USA,2,SLU,56,1997,1,USA_2_1997,276324000.0,0.0,1530.0,0.0,98485.0,0.0,3114015.0,29.0,267901.0,146.0
503,USA,2,SLU,56,1998,1,USA_2_1998,279702000.0,0.0,1510.0,0.0,98658.0,0.0,3126886.0,32.0,274028.0,150.0
504,USA,2,SLU,56,1999,1,USA_2_1999,292147000.0,0.0,1490.0,0.0,97427.0,0.0,3161089.0,34.0,276218.0,152.0
505,USA,2,SLU,56,2000,1,USA_2_2000,303136000.0,0.0,1366.0,0.0,101803.0,0.0,3283713.0,37.0,278357.0,154.0
506,USA,2,SLU,56,2001,1,USA_2_2001,322365000.0,0.0,1368.0,0.0,90104.0,0.0,3184088.0,38.0,285112.0,158.0
507,USA,2,SLU,56,2002,1,USA_2_2002,348555000.0,0.0,1414.0,0.0,91587.0,0.0,3227356.0,38.0,290270.0,160.0
508,USA,2,SLU,56,2003,1,USA_2_2003,404920000.0,0.0,1427.0,0.0,93677.0,0.0,3243291.0,40.0,292883.0,162.0
509,USA,2,SLU,56,2004,1,USA_2_2004,455908000.0,0.0,1450.0,0.0,99681.0,0.0,3267987.0,41.0,295487.0,163.0
510,USA,2,SLU,56,2005,1,USA_2_2005,495326000.0,0.0,1474.0,0.0,94897.0,0.0,3267376.0,43.0,298166.0,165.0
511,USA,2,SLU,56,2006,1,USA_2_2006,521840000.0,0.0,1546.0,0.0,98557.0,0.0,3245355.0,44.0,300943.0,168.0
512,USA,2,SLU,56,2007,1,USA_2_2007,552568000.0,0.0,1506.0,0.0,98102.0,0.0,3309846.0,46.0,303787.0,170.0
513,USA,2,SLU,56,2008,1,USA_2_2008,616073000.0,0.0,1498.0,0.0,91350.0,0.0,3258569.0,46.0,306657.0,173.0
514,USA,2,SLU,56,2009,1,USA_2_2009,662049000.0,0.0,1540.0,0.0,58196.0,0.0,3108946.0,48.0,309492.0,175.0
515,USA,2,SLU,56,2010,1,USA_2_2010,693600000.0,0.0,1580.0,0.0,80495.0,0.0,3211935.0,50.0,312247.0,177.0
516,USA,2,SLU,56,2011,1,USA_2_2011,687000000.0,0.0,1564.0,0.0,86398.0,0.0,3206262.0,51.0,314912.0,179.0
517,USA,2,SLU,56,2012,1,USA_2_2012,655388000.0,0.0,1569.0,0.0,88695.0,0.0,3159873.0,50.0,317505.0,181.0
518,USA,2,SVG,57,1981,1,USA_2_1981,169888000.0,1296.0,2101.0,0.0,109614.0,0.0,2502657.0,7.0,229966.0,99.0
519,USA,2,SVG,57,1982,1,USA_2_1982,196345000.0,1677.0,2168.0,0.0,67656.0,0.0,2380353.0,7.0,232188.0,99.0
520,USA,2,SVG,57,1983,1,USA_2_1983,217198000.0,1925.0,2201.0,0.0,76762.0,0.0,2378677.0,7.0,234307.0,100.0
521,USA,2,SVG,57,1984,1,USA_2_1984,237052000.0,2296.0,2222.0,0.0,83940.0,0.0,2467563.0,7.0,236348.0,101.0
522,USA,2,SVG,57,1985,1,USA_2_1985,245154000.0,2148.0,2244.0,0.0,80067.0,0.0,2466405.0,8.0,238466.0,102.0
523,USA,2,SVG,57,1986,1,USA_2_1986,265480000.0,2703.0,2269.0,0.0,74032.0,0.0,2468629.0,8.0,240651.0,102.0
524,USA,2,SVG,57,1987,1,USA_2_1987,273966000.0,3000.0,2280.0,0.0,80876.0,0.0,2561765.0,8.0,242804.0,103.0
525,USA,2,SVG,57,1988,1,USA_2_1988,281935000.0,3074.0,2250.0,0.0,90631.0,0.0,2669996.0,9.0,245021.0,104.0
526,USA,2,SVG,57,1989,1,USA_2_1989,294880000.0,3222.0,2240.0,0.0,87722.0,0.0,2745073.0,9.0,247342.0,105.0
527,USA,2,SVG,57,1990,1,USA_2_1990,289755000.0,3222.0,2180.0,0.0,89726.0,0.0,2798225.0,9.0,249907.0,106.0
528,USA,2,SVG,57,1991,1,USA_2_1991,262389000.0,-9.0,2110.0,0.0,79738.0,0.0,2827021.0,9.0,252618.0,106.0
529,USA,2,SVG,57,1992,1,USA_2_1992,286892000.0,-9.0,1920.0,0.0,84322.0,0.0,2856725.0,10.0,255391.0,109.0
530,USA,2,SVG,57,1993,1,USA_2_1993,297600000.0,-9.0,1810.0,0.0,88793.0,0.0,2921265.0,10.0,258132.0,109.0
531,USA,2,SVG,57,1994,1,USA_2_1994,293214000.0,0.0,1710.0,0.0,91244.0,0.0,2962511.0,11.0,260602.0,110.0
532,USA,2,SVG,57,1995,1,USA_2_1995,277834000.0,0.0,1620.0,0.0,95191.0,0.0,2996708.0,12.0,262755.0,111.0
533,USA,2,SVG,57,1996,1,USA_2_1996,277254000.0,0.0,1570.0,0.0,95535.0,0.0,3055692.0,12.0,265284.0,111.0
534,USA,2,SVG,57,1997,1,USA_2_1997,276324000.0,0.0,1530.0,0.0,98485.0,0.0,3114015.0,13.0,267901.0,112.0
535,USA,2,SVG,57,1998,1,USA_2_1998,279702000.0,0.0,1510.0,0.0,98658.0,0.0,3126886.0,13.0,274028.0,112.0
536,USA,2,SVG,57,1999,1,USA_2_1999,292147000.0,0.0,1490.0,0.0,97427.0,0.0,3161089.0,14.0,276218.0,113.0
537,USA,2,SVG,57,2000,1,USA_2_2000,303136000.0,0.0,1366.0,0.0,101803.0,0.0,3283713.0,14.0,278357.0,114.0
538,USA,2,SVG,57,2001,1,USA_2_2001,322365000.0,0.0,1368.0,0.0,90104.0,0.0,3184088.0,15.0,285112.0,109.0
539,USA,2,SVG,57,2002,1,USA_2_2002,348555000.0,0.0,1414.0,0.0,91587.0,0.0,3227356.0,15.0,290270.0,108.0
540,USA,2,SVG,57,2003,1,USA_2_2003,404920000.0,0.0,1427.0,0.0,93677.0,0.0,3243291.0,16.0,292883.0,108.0
541,USA,2,SVG,57,2004,1,USA_2_2004,455908000.0,0.0,1450.0,0.0,99681.0,0.0,3267987.0,17.0,295487.0,109.0
542,USA,2,SVG,57,2005,1,USA_2_2005,495326000.0,0.0,1474.0,0.0,94897.0,0.0,3267376.0,19.0,298166.0,109.0
543,USA,2,SVG,57,2006,1,USA_2_2006,521840000.0,0.0,1546.0,0.0,98557.0,0.0,3245355.0,19.0,300943.0,109.0
544,USA,2,SVG,57,2007,1,USA_2_2007,552568000.0,0.0,1506.0,0.0,98102.0,0.0,3309846.0,20.0,303787.0,109.0
545,USA,2,SVG,57,2008,1,USA_2_2008,616073000.0,0.0,1498.0,0.0,91350.0,0.0,3258569.0,20.0,306657.0,109.0
546,USA,2,SVG,57,2009,1,USA_2_2009,662049000.0,0.0,1540.0,0.0,58196.0,0.0,3108946.0,20.0,309492.0,109.0
547,USA,2,SVG,57,2010,1,USA_2_2010,693600000.0,0.0,1580.0,0.0,80495.0,0.0,3211935.0,20.0,312247.0,109.0
548,USA,2,SVG,57,2011,1,USA_2_2011,687000000.0,0.0,1564.0,0.0,86398.0,0.0,3206262.0,20.0,314912.0,109.0
549,USA,2,SVG,57,2012,1,USA_2_2012,655388000.0,0.0,1569.0,0.0,88695.0,0.0,3159873.0,20.0,317505.0,109.0
550,USA,2,AAB,58,1981,1,USA_2_1981,169888000.0,0.0,2101.0,0.0,109614.0,0.0,2502657.0,8.0,229966.0,63.0
551,USA,2,AAB,58,1982,1,USA_2_1982,196345000.0,-9.0,2168.0,0.0,67656.0,0.0,2380353.0,133.0,232188.0,63.0
552,USA,2,AAB,58,1983,1,USA_2_1983,217198000.0,-9.0,2201.0,0.0,76762.0,0.0,2378677.0,9.0,234307.0,63.0
553,USA,2,AAB,58,1984,1,USA_2_1984,237052000.0,-9.0,2222.0,0.0,83940.0,0.0,2467563.0,9.0,236348.0,64.0
554,USA,2,AAB,58,1985,1,USA_2_1985,245154000.0,-9.0,2244.0,0.0,80067.0,0.0,2466405.0,10.0,238466.0,64.0
555,USA,2,AAB,58,1986,1,USA_2_1986,265480000.0,-9.0,2269.0,0.0,74032.0,0.0,2468629.0,11.0,240651.0,64.0
