id,stateabb,ccode,year,major
3864,UKG,200,1876,1
3865,UKG,200,1877,1
3866,UKG,200,1878,1
3867,UKG,200,1879,1
3868,UKG,200,1880,1
3869,UKG,200,1881,1
3870,UKG,200,1882,1
3871,UKG,200,1883,1
3872,UKG,200,1884,1
3873,UKG,200,1885,1
3874,UKG,200,1886,1
3875,UKG,200,1887,1
3876,UKG,200,1888,1
3877,UKG,200,1889,1
3878,UKG,200,1890,1
3879,UKG,200,1891,1
3880,UKG,200,1892,1
3881,UKG,200,1893,1
3882,UKG,200,1894,1
3883,UKG,200,1895,1
3884,UKG,200,1896,1
3885,UKG,200,1897,1
3886,UKG,200,1898,1
3887,UKG,200,1899,1
3888,UKG,200,1900,1
3889,UKG,200,1901,1
3890,UKG,200,1902,1
3891,UKG,200,1903,1
3892,UKG,200,1904,1
3893,UKG,200,1905,1
3894,UKG,200,1906,1
3895,UKG,200,1907,1
3896,UKG,200,1908,1
3897,UKG,200,1909,1
3898,UKG,200,1910,1
3899,UKG,200,1911,1
3900,UKG,200,1912,1
3901,UKG,200,1913,1
3902,UKG,200,1914,1
3903,UKG,200,1915,1
3904,UKG,200,1916,1
3905,UKG,200,1917,1
3906,UKG,200,1918,1
3907,UKG,200,1919,1
3908,UKG,200,1920,1
3909,UKG,200,1921,1
3910,UKG,200,1922,1
3911,UKG,200,1923,1
3912,UKG,200,1924,1
3913,UKG,200,1925,1
3914,UKG,200,1926,1
3915,UKG,200,1927,1
3916,UKG,200,1928,1
3917,UKG,200,1929,1
3918,UKG,200,1930,1
3919,UKG,200,1931,1
3920,UKG,200,1932,1
3921,UKG,200,1933,1
3922,UKG,200,1934,1
3923,UKG,200,1935,1
3924,UKG,200,1936,1
3925,UKG,200,1937,1
3926,UKG,200,1938,1
3927,UKG,200,1939,1
3928,UKG,200,1940,1
3929,UKG,200,1941,1
3930,UKG,200,1942,1
3931,UKG,200,1943,1
3932,UKG,200,1944,1
3933,UKG,200,1945,1
3934,UKG,200,1946,1
3935,UKG,200,1947,1
3936,UKG,200,1948,1
3937,UKG,200,1949,1
3938,UKG,200,1950,1
3939,UKG,200,1951,1
3940,UKG,200,1952,1
3941,UKG,200,1953,1
3942,UKG,200,1954,1
3943,UKG,200,1955,1
3944,UKG,200,1956,1
3945,UKG,200,1957,1
3946,UKG,200,1958,1
3947,UKG,200,1959,1
3948,UKG,200,1960,1
3949,UKG,200,1961,1
3950,UKG,200,1962,1
3951,UKG,200,1963,1
3952,UKG,200,1964,1
3953,UKG,200,1965,1
3954,UKG,200,1966,1
3955,UKG,200,1967,1
3956,UKG,200,1968,1
3957,UKG,200,1969,1
3958,UKG,200,1970,1
3959,UKG,200,1971,1
3960,UKG,200,1972,1
3961,UKG,200,1973,1
3962,UKG,200,1974,1
3963,UKG,200,1975,1
3964,UKG,200,1976,1
3965,UKG,200,1977,1
3966,UKG,200,1978,1
3967,UKG,200,1979,1
3968,UKG,200,1980,1
3969,UKG,200,1981,1
3970,UKG,200,1982,1
3971,UKG,200,1983,1
3972,UKG,200,1984,1
3973,UKG,200,1985,1
3974,UKG,200,1986,1
3975,UKG,200,1987,1
3976,UKG,200,1988,1
3977,UKG,200,1989,1
3978,UKG,200,1990,1
3979,UKG,200,1991,1
3980,UKG,200,1992,1
3981,UKG,200,1993,1
3982,UKG,200,1994,1
3983,UKG,200,1995,1
3984,UKG,200,1996,1
3985,UKG,200,1997,1
3986,UKG,200,1998,1
3987,UKG,200,1999,1
3988,UKG,200,2000,1
3989,UKG,200,2001,1
3990,UKG,200,2002,1
3991,UKG,200,2003,1
3992,UKG,200,2004,1
3993,UKG,200,2005,1
3994,UKG,200,2006,1
3995,UKG,200,2007,1
3996,UKG,200,2008,1
3997,UKG,200,2009,1
3998,UKG,200,2010,1
3999,UKG,200,2011,1
4000,UKG,200,2012,1
4001,UKG,200,2013,1
4002,UKG,200,2014,1
4003,IRE,205,1922,0
4004,IRE,205,1923,0
4005,IRE,205,1924,0
4006,IRE,205,1925,0
4007,IRE,205,1926,0
4008,IRE,205,1927,0
4009,IRE,205,1928,0
4010,IRE,205,1929,0
4011,IRE,205,1930,0
4012,IRE,205,1931,0
4013,IRE,205,1932,0
4014,IRE,205,1933,0
4015,IRE,205,1934,0
4016,IRE,205,1935,0
4017,IRE,205,1936,0
4018,IRE,205,1937,0
4019,IRE,205,1938,0
4020,IRE,205,1939,0
4021,IRE,205,1940,0
4022,IRE,205,1941,0
4023,IRE,205,1942,0
4024,IRE,205,1943,0
4025,IRE,205,1944,0
4026,IRE,205,1945,0
4027,IRE,205,1946,0
4028,IRE,205,1947,0
4029,IRE,205,1948,0
4030,IRE,205,1949,0
4031,IRE,205,1950,0
4032,IRE,205,1951,0
4033,IRE,205,1952,0
4034,IRE,205,1953,0
4035,IRE,205,1954,0
4036,IRE,205,1955,0
4037,IRE,205,1956,0
4038,IRE,205,1957,0
4039,IRE,205,1958,0
4040,IRE,205,1959,0
4041,IRE,205,1960,0
4042,IRE,205,1961,0
4043,IRE,205,1962,0
4044,IRE,205,1963,0
4045,IRE,205,1964,0
4046,IRE,205,1965,0
4047,IRE,205,1966,0
4048,IRE,205,1967,0
4049,IRE,205,1968,0
4050,IRE,205,1969,0
4051,IRE,205,1970,0
4052,IRE,205,1971,0
4053,IRE,205,1972,0
4054,IRE,205,1973,0
4055,IRE,205,1974,0
4056,IRE,205,1975,0
4057,IRE,205,1976,0
4058,IRE,205,1977,0
4059,IRE,205,1978,0
4060,IRE,205,1979,0
4061,IRE,205,1980,0
4062,IRE,205,1981,0
4063,IRE,205,1982,0
4064,IRE,205,1983,0
4065,IRE,205,1984,0
4066,IRE,205,1985,0
4067,IRE,205,1986,0
4068,IRE,205,1987,0
4069,IRE,205,1988,0
4070,IRE,205,1989,0
4071,IRE,205,1990,0
4072,IRE,205,1991,0
4073,IRE,205,1992,0
4074,IRE,205,1993,0
4075,IRE,205,1994,0
4076,IRE,205,1995,0
4077,IRE,205,1996,0
4078,IRE,205,1997,0
4079,IRE,205,1998,0
4080,IRE,205,1999,0
4081,IRE,205,2000,0
4082,IRE,205,2001,0
4083,IRE,205,2002,0
4084,IRE,205,2003,0
4085,IRE,205,2004,0
4086,IRE,205,2005,0
4087,IRE,205,2006,0
4088,IRE,205,2007,0
4089,IRE,205,2008,0
4090,IRE,205,2009,0
4091,IRE,205,2010,0
4092,IRE,205,2011,0
4093,IRE,205,2012,0
4094,IRE,205,2013,0
4095,IRE,205,2014,0
4096,NTH,210,1816,0
4097,NTH,210,1817,0
4098,NTH,210,1818,0
4099,NTH,210,1819,0
4100,NTH,210,1820,0
4101,NTH,210,1821,0
4102,NTH,210,1822,0
4103,NTH,210,1823,0
4104,NTH,210,1824,0
4105,NTH,210,1825,0
4106,NTH,210,1826,0
4107,NTH,210,1827,0
4108,NTH,210,1828,0
4109,NTH,210,1829,0
4110,NTH,210,1830,0
4111,NTH,210,1831,0
4112,NTH,210,1832,0
4113,NTH,210,1833,0
4114,NTH,210,1834,0
4115,NTH,210,1835,0
4116,NTH,210,1836,0
4117,NTH,210,1837,0
4118,NTH,210,1838,0
4119,NTH,210,1839,0
4120,NTH,210,1840,0
4121,NTH,210,1841,0
4122,NTH,210,1842,0
4123,NTH,210,1843,0
4124,NTH,210,1844,0
4125,NTH,210,1845,0
4126,NTH,210,1846,0
4127,NTH,210,1847,0
4128,NTH,210,1848,0
4129,NTH,210,1849,0
4130,NTH,210,1850,0
4131,NTH,210,1851,0
4132,NTH,210,1852,0
4133,NTH,210,1853,0
4134,NTH,210,1854,0
4135,NTH,210,1855,0
4136,NTH,210,1856,0
4137,NTH,210,1857,0
4138,NTH,210,1858,0
4139,NTH,210,1859,0
4140,NTH,210,1860,0
4141,NTH,210,1861,0
4142,NTH,210,1862,0
4143,NTH,210,1863,0
4144,NTH,210,1864,0
4145,NTH,210,1865,0
4146,NTH,210,1866,0
4147,NTH,210,1867,0
4148,NTH,210,1868,0
4149,NTH,210,1869,0
4150,NTH,210,1870,0
4151,NTH,210,1871,0
4152,NTH,210,1872,0
4153,NTH,210,1873,0
4154,NTH,210,1874,0
4155,NTH,210,1875,0
4156,NTH,210,1876,0
4157,NTH,210,1877,0
4158,NTH,210,1878,0
4159,NTH,210,1879,0
4160,NTH,210,1880,0
4161,NTH,210,1881,0
4162,NTH,210,1882,0
4163,NTH,210,1883,0
4164,NTH,210,1884,0
4165,NTH,210,1885,0
4166,NTH,210,1886,0
4167,NTH,210,1887,0
4168,NTH,210,1888,0
4169,NTH,210,1889,0
4170,NTH,210,1890,0
4171,NTH,210,1891,0
4172,NTH,210,1892,0
4173,NTH,210,1893,0
4174,NTH,210,1894,0
4175,NTH,210,1895,0
4176,NTH,210,1896,0
4177,NTH,210,1897,0
4178,NTH,210,1898,0
4179,NTH,210,1899,0
4180,NTH,210,1900,0
4181,NTH,210,1901,0
4182,NTH,210,1902,0
4183,NTH,210,1903,0
4184,NTH,210,1904,0
4185,NTH,210,1905,0
4186,NTH,210,1906,0
4187,NTH,210,1907,0
4188,NTH,210,1908,0
4189,NTH,210,1909,0
4190,NTH,210,1910,0
4191,NTH,210,1911,0
4192,NTH,210,1912,0
4193,NTH,210,1913,0
4194,NTH,210,1914,0
4195,NTH,210,1915,0
4196,NTH,210,1916,0
4197,NTH,210,1917,0
4198,NTH,210,1918,0
4199,NTH,210,1919,0
4200,NTH,210,1920,0
4201,NTH,210,1921,0
4202,NTH,210,1922,0
4203,NTH,210,1923,0
4204,NTH,210,1924,0
4205,NTH,210,1925,0
4206,NTH,210,1926,0
4207,NTH,210,1927,0
4208,NTH,210,1928,0
4209,NTH,210,1929,0
4210,NTH,210,1930,0
4211,NTH,210,1931,0
4212,NTH,210,1932,0
4213,NTH,210,1933,0
4214,NTH,210,1934,0
4215,NTH,210,1935,0
4216,NTH,210,1936,0
4217,NTH,210,1937,0
4218,NTH,210,1938,0
4219,NTH,210,1939,0
4220,NTH,210,1940,0
4221,NTH,210,1945,0
4222,NTH,210,1946,0
4223,NTH,210,1947,0
4224,NTH,210,1948,0
4225,NTH,210,1949,0
4226,NTH,210,1950,0
4227,NTH,210,1951,0
4228,NTH,210,1952,0
4229,NTH,210,1953,0
4230,NTH,210,1954,0
4231,NTH,210,1955,0
4232,NTH,210,1956,0
4233,NTH,210,1957,0
4234,NTH,210,1958,0
4235,NTH,210,1959,0
4236,NTH,210,1960,0
4237,NTH,210,1961,0
4238,NTH,210,1962,0
4239,NTH,210,1963,0
4240,NTH,210,1964,0
4241,NTH,210,1965,0
4242,NTH,210,1966,0
4243,NTH,210,1967,0
4244,NTH,210,1968,0
4245,NTH,210,1969,0
4246,NTH,210,1970,0
4247,NTH,210,1971,0
4248,NTH,210,1972,0
4249,NTH,210,1973,0
4250,NTH,210,1974,0
4251,NTH,210,1975,0
4252,NTH,210,1976,0
4253,NTH,210,1977,0
4254,NTH,210,1978,0
4255,NTH,210,1979,0
4256,NTH,210,1980,0
4257,NTH,210,1981,0
4258,NTH,210,1982,0
4259,NTH,210,1983,0
4260,NTH,210,1984,0
4261,NTH,210,1985,0
4262,NTH,210,1986,0
4263,NTH,210,1987,0
4264,NTH,210,1988,0
4265,NTH,210,1989,0
4266,NTH,210,1990,0
4267,NTH,210,1991,0
4268,NTH,210,1992,0
4269,NTH,210,1993,0
4270,NTH,210,1994,0
4271,NTH,210,1995,0
4272,NTH,210,1996,0
4273,NTH,210,1997,0
4274,NTH,210,1998,0
4275,NTH,210,1999,0
4276,NTH,210,2000,0
4277,NTH,210,2001,0
4278,NTH,210,2002,0
4279,NTH,210,2003,0
4280,NTH,210,2004,0
4281,NTH,210,2005,0
4282,NTH,210,2006,0
4283,NTH,210,2007,0
4284,NTH,210,2008,0
4285,NTH,210,2009,0
4286,NTH,210,2010,0
4287,NTH,210,2011,0
4288,NTH,210,2012,0
4289,NTH,210,2013,0
4290,NTH,210,2014,0
4291,BEL,211,1830,0
4292,BEL,211,1831,0
4293,BEL,211,1832,0
4294,BEL,211,1833,0
4295,BEL,211,1834,0
4296,BEL,211,1835,0
4297,BEL,211,1836,0
4298,BEL,211,1837,0
4299,BEL,211,1838,0
4300,BEL,211,1839,0
4301,BEL,211,1840,0
4302,BEL,211,1841,0
4303,BEL,211,1842,0
4304,BEL,211,1843,0
4305,BEL,211,1844,0
4306,BEL,211,1845,0
4307,BEL,211,1846,0
4308,BEL,211,1847,0
4309,BEL,211,1848,0
4310,BEL,211,1849,0
4311,BEL,211,1850,0
4312,BEL,211,1851,0
4313,BEL,211,1852,0
4314,BEL,211,1853,0
4315,BEL,211,1854,0
4316,BEL,211,1855,0
4317,BEL,211,1856,0
4318,BEL,211,1857,0
4319,BEL,211,1858,0
4320,BEL,211,1859,0
4321,BEL,211,1860,0
4322,BEL,211,1861,0
4323,BEL,211,1862,0
4324,BEL,211,1863,0
4325,BEL,211,1864,0
4326,BEL,211,1865,0
4327,BEL,211,1866,0
4328,BEL,211,1867,0
4329,BEL,211,1868,0
4330,BEL,211,1869,0
4331,BEL,211,1870,0
4332,BEL,211,1871,0
4333,BEL,211,1872,0
4334,BEL,211,1873,0
4335,BEL,211,1874,0
4336,BEL,211,1875,0
4337,BEL,211,1876,0
4338,BEL,211,1877,0
4339,BEL,211,1878,0
4340,BEL,211,1879,0
4341,BEL,211,1880,0
4342,BEL,211,1881,0
4343,BEL,211,1882,0
4344,BEL,211,1883,0
4345,BEL,211,1884,0
4346,BEL,211,1885,0
4347,BEL,211,1886,0
4348,BEL,211,1887,0
4349,BEL,211,1888,0
4350,BEL,211,1889,0
4351,BEL,211,1890,0
4352,BEL,211,1891,0
4353,BEL,211,1892,0
4354,BEL,211,1893,0
4355,BEL,211,1894,0
4356,BEL,211,1895,0
4357,BEL,211,1896,0
4358,BEL,211,1897,0
4359,BEL,211,1898,0
4360,BEL,211,1899,0
4361,BEL,211,1900,0
4362,BEL,211,1901,0
4363,BEL,211,1902,0
4364,BEL,211,1903,0
4365,BEL,211,1904,0
4366,BEL,211,1905,0
4367,BEL,211,1906,0
4368,BEL,211,1907,0
4369,BEL,211,1908,0
4370,BEL,211,1909,0
4371,BEL,211,1910,0
4372,BEL,211,1911,0
4373,BEL,211,1912,0
4374,BEL,211,1913,0
4375,BEL,211,1914,0
4376,BEL,211,1915,0
4377,BEL,211,1916,0
4378,BEL,211,1917,0
4379,BEL,211,1918,0
4380,BEL,211,1919,0
4381,BEL,211,1920,0
4382,BEL,211,1921,0
4383,BEL,211,1922,0
4384,BEL,211,1923,0
4385,BEL,211,1924,0
4386,BEL,211,1925,0
4387,BEL,211,1926,0
4388,BEL,211,1927,0
4389,BEL,211,1928,0
4390,BEL,211,1929,0
4391,BEL,211,1930,0
4392,BEL,211,1931,0
4393,BEL,211,1932,0
4394,BEL,211,1933,0
4395,BEL,211,1934,0
4396,BEL,211,1935,0
4397,BEL,211,1936,0
4398,BEL,211,1937,0
4399,BEL,211,1938,0
4400,BEL,211,1939,0
4401,BEL,211,1940,0
4402,BEL,211,1945,0
4403,BEL,211,1946,0
4404,BEL,211,1947,0
4405,BEL,211,1948,0
4406,BEL,211,1949,0
4407,BEL,211,1950,0
4408,BEL,211,1951,0
4409,BEL,211,1952,0
4410,BEL,211,1953,0
4411,BEL,211,1954,0
4412,BEL,211,1955,0
4413,BEL,211,1956,0
4414,BEL,211,1957,0
4415,BEL,211,1958,0
4416,BEL,211,1959,0
4417,BEL,211,1960,0
4418,BEL,211,1961,0
4419,BEL,211,1962,0
4420,BEL,211,1963,0
4421,BEL,211,1964,0
4422,BEL,211,1965,0
4423,BEL,211,1966,0
4424,BEL,211,1967,0
4425,BEL,211,1968,0
4426,BEL,211,1969,0
4427,BEL,211,1970,0
4428,BEL,211,1971,0
4429,BEL,211,1972,0
4430,BEL,211,1973,0
4431,BEL,211,1974,0
4432,BEL,211,1975,0
4433,BEL,211,1976,0
4434,BEL,211,1977,0
4435,BEL,211,1978,0
4436,BEL,211,1979,0
4437,BEL,211,1980,0
4438,BEL,211,1981,0
4439,BEL,211,1982,0
4440,BEL,211,1983,0
4441,BEL,211,1984,0
4442,BEL,211,1985,0
4443,BEL,211,1986,0
4444,BEL,211,1987,0
4445,BEL,211,1988,0
4446,BEL,211,1989,0
4447,BEL,211,1990,0
4448,BEL,211,1991,0
4449,BEL,211,1992,0
4450,BEL,211,1993,0
4451,BEL,211,1994,0
4452,BEL,211,1995,0
4453,BEL,211,1996,0
4454,BEL,211,1997,0
4455,BEL,211,1998,0
4456,BEL,211,1999,0
4457,BEL,211,2000,0
4458,BEL,211,2001,0
4459,BEL,211,2002,0
4460,BEL,211,2003,0
4461,BEL,211,2004,0
4462,BEL,211,2005,0
4463,BEL,211,2006,0
4464,BEL,211,2007,0
4465,BEL,211,2008,0
4466,BEL,211,2009,0
4467,BEL,211,2010,0
4468,BEL,211,2011,0
4469,BEL,211,2012,0
4470,BEL,211,2013,0
4471,BEL,211,2014,0
4472,LUX,212,1920,0
4473,LUX,212,1921,0
4474,LUX,212,1922,0
4475,LUX,212,1923,0
4476,LUX,212,1924,0
4477,LUX,212,1925,0
4478,LUX,212,1926,0
4479,LUX,212,1927,0
4480,LUX,212,1928,0
4481,LUX,212,1929,0
4482,LUX,212,1930,0
4483,LUX,212,1931,0
4484,LUX,212,1932,0
4485,LUX,212,1933,0
4486,LUX,212,1934,0
4487,LUX,212,1935,0
4488,LUX,212,1936,0
4489,LUX,212,1937,0
4490,LUX,212,1938,0
4491,LUX,212,1939,0
4492,LUX,212,1940,0
4493,LUX,212,1944,0
4494,LUX,212,1945,0
4495,LUX,212,1946,0
4496,LUX,212,1947,0
4497,LUX,212,1948,0
4498,LUX,212,1949,0
4499,LUX,212,1950,0
4500,LUX,212,1951,0
4501,LUX,212,1952,0
4502,LUX,212,1953,0
4503,LUX,212,1954,0
4504,LUX,212,1955,0
4505,LUX,212,1956,0
4506,LUX,212,1957,0
4507,LUX,212,1958,0
4508,LUX,212,1959,0
4509,LUX,212,1960,0
4510,LUX,212,1961,0
4511,LUX,212,1962,0
4512,LUX,212,1963,0
4513,LUX,212,1964,0
4514,LUX,212,1965,0
4515,LUX,212,1966,0
4516,LUX,212,1967,0
4517,LUX,212,1968,0
4518,LUX,212,1969,0
4519,LUX,212,1970,0
4520,LUX,212,1971,0
4521,LUX,212,1972,0
4522,LUX,212,1973,0
4523,LUX,212,1974,0
4524,LUX,212,1975,0
4525,LUX,212,1976,0
4526,LUX,212,1977,0
4527,LUX,212,1978,0
4528,LUX,212,1979,0
4529,LUX,212,1980,0
4530,LUX,212,1981,0
4531,LUX,212,1982,0
4532,LUX,212,1983,0
4533,LUX,212,1984,0
4534,LUX,212,1985,0
4535,LUX,212,1986,0
4536,LUX,212,1987,0
4537,LUX,212,1988,0
4538,LUX,212,1989,0
4539,LUX,212,1990,0
4540,LUX,212,1991,0
4541,LUX,212,1992,0
4542,LUX,212,1993,0
4543,LUX,212,1994,0
4544,LUX,212,1995,0
4545,LUX,212,1996,0
4546,LUX,212,1997,0
4547,LUX,212,1998,0
4548,LUX,212,1999,0
4549,LUX,212,2000,0
4550,LUX,212,2001,0
4551,LUX,212,2002,0
4552,LUX,212,2003,0
4553,LUX,212,2004,0
4554,LUX,212,2005,0
4555,LUX,212,2006,0
4556,LUX,212,2007,0
4557,LUX,212,2008,0
4558,LUX,212,2009,0
4559,LUX,212,2010,0
4560,LUX,212,2011,0
4561,LUX,212,2012,0
4562,LUX,212,2013,0
4563,LUX,212,2014,0
4564,FRN,220,1816,1
4565,FRN,220,1817,1
4566,FRN,220,1818,1
4567,FRN,220,1819,1
4568,FRN,220,1820,1
4569,FRN,220,1821,1
4570,FRN,220,1822,1
4571,FRN,220,1823,1
4572,FRN,220,1824,1
4573,FRN,220,1825,1
4574,FRN,220,1826,1
4575,FRN,220,1827,1
4576,FRN,220,1828,1
4577,FRN,220,1829,1
4578,FRN,220,1830,1
4579,FRN,220,1831,1
4580,FRN,220,1832,1
4581,FRN,220,1833,1
4582,FRN,220,1834,1
4583,FRN,220,1835,1
4584,FRN,220,1836,1
4585,FRN,220,1837,1
4586,FRN,220,1838,1
4587,FRN,220,1839,1
4588,FRN,220,1840,1
4589,FRN,220,1841,1
4590,FRN,220,1842,1
4591,FRN,220,1843,1
4592,FRN,220,1844,1
4593,FRN,220,1845,1
4594,FRN,220,1846,1
4595,FRN,220,1847,1
4596,FRN,220,1848,1
4597,FRN,220,1849,1
4598,FRN,220,1850,1
4599,FRN,220,1851,1
4600,FRN,220,1852,1
4601,FRN,220,1853,1
4602,FRN,220,1854,1
4603,FRN,220,1855,1
4604,FRN,220,1856,1
4605,FRN,220,1857,1
4606,FRN,220,1858,1
4607,FRN,220,1859,1
4608,FRN,220,1860,1
4609,FRN,220,1861,1
4610,FRN,220,1862,1
4611,FRN,220,1863,1
4612,FRN,220,1864,1
4613,FRN,220,1865,1
4614,FRN,220,1866,1
4615,FRN,220,1867,1
4616,FRN,220,1868,1
4617,FRN,220,1869,1
4618,FRN,220,1870,1
4619,FRN,220,1871,1
4620,FRN,220,1872,1
4621,FRN,220,1873,1
4622,FRN,220,1874,1
4623,FRN,220,1875,1
4624,FRN,220,1876,1
4625,FRN,220,1877,1
4626,FRN,220,1878,1
4627,FRN,220,1879,1
4628,FRN,220,1880,1
4629,FRN,220,1881,1
4630,FRN,220,1882,1
4631,FRN,220,1883,1
4632,FRN,220,1884,1
4633,FRN,220,1885,1
4634,FRN,220,1886,1
4635,FRN,220,1887,1
4636,FRN,220,1888,1
4637,FRN,220,1889,1
4638,FRN,220,1890,1
4639,FRN,220,1891,1
4640,FRN,220,1892,1
4641,FRN,220,1893,1
4642,FRN,220,1894,1
4643,FRN,220,1895,1
4644,FRN,220,1896,1
4645,FRN,220,1897,1
4646,FRN,220,1898,1
4647,FRN,220,1899,1
4648,FRN,220,1900,1
4649,FRN,220,1901,1
4650,FRN,220,1902,1
4651,FRN,220,1903,1
4652,FRN,220,1904,1
4653,FRN,220,1905,1
4654,FRN,220,1906,1
4655,FRN,220,1907,1
4656,FRN,220,1908,1
4657,FRN,220,1909,1
4658,FRN,220,1910,1
4659,FRN,220,1911,1
4660,FRN,220,1912,1
4661,FRN,220,1913,1
4662,FRN,220,1914,1
4663,FRN,220,1915,1
4664,FRN,220,1916,1
4665,FRN,220,1917,1
4666,FRN,220,1918,1
4667,FRN,220,1919,1
4668,FRN,220,1920,1
4669,FRN,220,1921,1
4670,FRN,220,1922,1
4671,FRN,220,1923,1
4672,FRN,220,1924,1
4673,FRN,220,1925,1
4674,FRN,220,1926,1
4675,FRN,220,1927,1
4676,FRN,220,1928,1
4677,FRN,220,1929,1
4678,FRN,220,1930,1
4679,FRN,220,1931,1
4680,FRN,220,1932,1
4681,FRN,220,1933,1
4682,FRN,220,1934,1
4683,FRN,220,1935,1
4684,FRN,220,1936,1
4685,FRN,220,1937,1
4686,FRN,220,1938,1
4687,FRN,220,1939,1
4688,FRN,220,1940,1
4689,FRN,220,1941,0
4690,FRN,220,1942,0
4691,FRN,220,1944,0
4692,FRN,220,1945,1
4693,FRN,220,1946,1
4694,FRN,220,1947,1
4695,FRN,220,1948,1
4696,FRN,220,1949,1
4697,FRN,220,1950,1
4698,FRN,220,1951,1
4699,FRN,220,1952,1
4700,FRN,220,1953,1
4701,FRN,220,1954,1
4702,FRN,220,1955,1
4703,FRN,220,1956,1
4704,FRN,220,1957,1
4705,FRN,220,1958,1
4706,FRN,220,1959,1
4707,FRN,220,1960,1
4708,FRN,220,1961,1
4709,FRN,220,1962,1
4710,FRN,220,1963,1
4711,FRN,220,1964,1
4712,FRN,220,1965,1
4713,FRN,220,1966,1
4714,FRN,220,1967,1
4715,FRN,220,1968,1
4716,FRN,220,1969,1
4717,FRN,220,1970,1
4718,FRN,220,1971,1
4719,FRN,220,1972,1
4720,FRN,220,1973,1
4721,FRN,220,1974,1
4722,FRN,220,1975,1
4723,FRN,220,1976,1
4724,FRN,220,1977,1
4725,FRN,220,1978,1
4726,FRN,220,1979,1
4727,FRN,220,1980,1
4728,FRN,220,1981,1
4729,FRN,220,1982,1
4730,FRN,220,1983,1
4731,FRN,220,1984,1
4732,FRN,220,1985,1
4733,FRN,220,1986,1
4734,FRN,220,1987,1
4735,FRN,220,1988,1
4736,FRN,220,1989,1
4737,FRN,220,1990,1
4738,FRN,220,1991,1
4739,FRN,220,1992,1
4740,FRN,220,1993,1
4741,FRN,220,1994,1
4742,FRN,220,1995,1
4743,FRN,220,1996,1
4744,FRN,220,1997,1
4745,FRN,220,1998,1
4746,FRN,220,1999,1
4747,FRN,220,2000,1
4748,FRN,220,2001,1
4749,FRN,220,2002,1
4750,FRN,220,2003,1
4751,FRN,220,2004,1
4752,FRN,220,2005,1
4753,FRN,220,2006,1
4754,FRN,220,2007,1
4755,FRN,220,2008,1
4756,FRN,220,2009,1
4757,FRN,220,2010,1
4758,FRN,220,2011,1
4759,FRN,220,2012,1
4760,FRN,220,2013,1
4761,FRN,220,2014,1
4762,MNC,221,1993,0
4763,MNC,221,1994,0
4764,MNC,221,1995,0
4765,MNC,221,1996,0
4766,MNC,221,1997,0
4767,MNC,221,1998,0
4768,MNC,221,1999,0
4769,MNC,221,2000,0
4770,MNC,221,2001,0
4771,MNC,221,2002,0
4772,MNC,221,2003,0
4773,MNC,221,2004,0
4774,MNC,221,2005,0
4775,MNC,221,2006,0
4776,MNC,221,2007,0
4777,MNC,221,2008,0
4778,MNC,221,2009,0
4779,MNC,221,2010,0
4780,MNC,221,2011,0
4781,MNC,221,2012,0
4782,MNC,221,2013,0
4783,MNC,221,2014,0
4784,LIE,223,1990,0
4785,LIE,223,1991,0
4786,LIE,223,1992,0
4787,LIE,223,1993,0
4788,LIE,223,1994,0
4789,LIE,223,1995,0
4790,LIE,223,1996,0
4791,LIE,223,1997,0
4792,LIE,223,1998,0
4793,LIE,223,1999,0
4794,LIE,223,2000,0
4795,LIE,223,2001,0
4796,LIE,223,2002,0
4797,LIE,223,2003,0
4798,LIE,223,2004,0
4799,LIE,223,2005,0
4800,LIE,223,2006,0
4801,LIE,223,2007,0
4802,LIE,223,2008,0
4803,LIE,223,2009,0
4804,LIE,223,2010,0
4805,LIE,223,2011,0
4806,LIE,223,2012,0
4807,LIE,223,2013,0
4808,LIE,223,2014,0
4809,SWZ,225,1816,0
4810,SWZ,225,1817,0
4811,SWZ,225,1818,0
4812,SWZ,225,1819,0
4813,SWZ,225,1820,0
4814,SWZ,225,1821,0
4815,SWZ,225,1822,0
4816,SWZ,225,1823,0
4817,SWZ,225,1824,0
4818,SWZ,225,1825,0
4819,SWZ,225,1826,0
4820,SWZ,225,1827,0
4821,SWZ,225,1828,0
4822,SWZ,225,1829,0
4823,SWZ,225,1830,0
4824,SWZ,225,1831,0
4825,SWZ,225,1832,0
4826,SWZ,225,1833,0
4827,SWZ,225,1834,0
4828,SWZ,225,1835,0
4829,SWZ,225,1836,0
4830,SWZ,225,1837,0
4831,SWZ,225,1838,0
4832,SWZ,225,1839,0
4833,SWZ,225,1840,0
4834,SWZ,225,1841,0
4835,SWZ,225,1842,0
4836,SWZ,225,1843,0
4837,SWZ,225,1844,0
4838,SWZ,225,1845,0
4839,SWZ,225,1846,0
4840,SWZ,225,1847,0
4841,SWZ,225,1848,0
4842,SWZ,225,1849,0
4843,SWZ,225,1850,0
4844,SWZ,225,1851,0
4845,SWZ,225,1852,0
4846,SWZ,225,1853,0
4847,SWZ,225,1854,0
4848,SWZ,225,1855,0
4849,SWZ,225,1856,0
4850,SWZ,225,1857,0
4851,SWZ,225,1858,0
4852,SWZ,225,1859,0
4853,SWZ,225,1860,0
4854,SWZ,225,1861,0
4855,SWZ,225,1862,0
4856,SWZ,225,1863,0
4857,SWZ,225,1864,0
4858,SWZ,225,1865,0
