stateabb,ccode,year,polyarchy,libdem,partipdem,delibdem,egaldem
BEN,434,1997,0.623,0.506,0.296,0.559,0.46
BEN,434,1998,0.623,0.506,0.294,0.559,0.46
BEN,434,1999,0.614,0.5,0.336,0.553,0.455
BEN,434,2000,0.612,0.503,0.332,0.558,0.455
BEN,434,2001,0.613,0.502,0.329,0.558,0.453
BEN,434,2002,0.615,0.504,0.325,0.558,0.45
BEN,434,2003,0.607,0.499,0.405,0.554,0.445
BEN,434,2004,0.605,0.498,0.401,0.552,0.444
BEN,434,2005,0.636,0.523,0.416,0.573,0.494
BEN,434,2006,0.665,0.544,0.436,0.6,0.521
BEN,434,2007,0.659,0.539,0.425,0.599,0.514
BEN,434,2008,0.647,0.529,0.419,0.584,0.509
BEN,434,2009,0.646,0.529,0.416,0.584,0.508
BEN,434,2010,0.648,0.528,0.421,0.582,0.507
BEN,434,2011,0.605,0.495,0.391,0.545,0.476
BEN,434,2012,0.599,0.49,0.388,0.541,0.471
BEN,434,2013,0.606,0.489,0.389,0.525,0.475
BEN,434,2014,0.608,0.488,0.391,0.523,0.475
BEN,434,2015,0.661,0.534,0.435,0.57,0.507
BEN,434,2016,0.713,0.587,0.482,0.635,0.56
BEN,434,2017,0.709,0.595,0.478,0.581,0.543
BEN,434,2018,0.618,0.485,0.402,0.442,0.469
BEN,434,2019,0.466,0.341,0.285,0.319,0.369
BEN,434,2020,0.415,0.287,0.249,0.287,0.329
BEN,434,2021,0.397,0.275,0.244,0.271,0.321
BEN,434,2022,0.436,0.294,0.258,0.268,0.342
BEN,434,2023,0.498,0.325,0.284,0.3,0.385
BTN,760,1900,0.029,0.059,0.017,0.008,0.082
BTN,760,1901,0.029,0.059,0.017,0.008,0.082
BTN,760,1902,0.029,0.059,0.018,0.008,0.082
BTN,760,1903,0.029,0.059,0.018,0.008,0.082
BTN,760,1904,0.029,0.059,0.018,0.008,0.082
BTN,760,1905,0.029,0.059,0.018,0.008,0.082
BTN,760,1906,0.029,0.059,0.018,0.008,0.082
BTN,760,1907,0.028,0.074,0.017,0.013,0.093
BTN,760,1908,0.028,0.076,0.017,0.014,0.093
BTN,760,1909,0.028,0.076,0.017,0.014,0.093
BTN,760,1910,0.028,0.076,0.017,0.014,0.093
BTN,760,1911,0.028,0.076,0.017,0.014,0.093
BTN,760,1912,0.028,0.076,0.017,0.014,0.093
BTN,760,1913,0.028,0.076,0.017,0.014,0.093
BTN,760,1914,0.028,0.076,0.017,0.014,0.093
BTN,760,1915,0.028,0.076,0.017,0.014,0.093
BTN,760,1916,0.028,0.076,0.017,0.014,0.093
BTN,760,1917,0.028,0.076,0.017,0.014,0.093
BTN,760,1918,0.028,0.076,0.017,0.014,0.093
BTN,760,1919,0.028,0.076,0.017,0.014,0.093
BTN,760,1920,0.028,0.076,0.017,0.014,0.093
BTN,760,1921,0.028,0.076,0.017,0.014,0.093
BTN,760,1922,0.028,0.076,0.017,0.014,0.093
BTN,760,1923,0.028,0.076,0.017,0.014,0.093
BTN,760,1924,0.028,0.076,0.017,0.014,0.093
BTN,760,1925,0.028,0.076,0.017,0.014,0.093
BTN,760,1926,0.028,0.076,0.017,0.016,0.093
BTN,760,1927,0.028,0.079,0.017,0.016,0.099
BTN,760,1928,0.028,0.079,0.017,0.016,0.099
BTN,760,1929,0.028,0.079,0.017,0.016,0.099
BTN,760,1930,0.028,0.079,0.017,0.016,0.099
BTN,760,1931,0.028,0.079,0.017,0.016,0.099
BTN,760,1932,0.028,0.081,0.017,0.016,0.099
BTN,760,1933,0.028,0.081,0.017,0.016,0.099
BTN,760,1934,0.028,0.081,0.017,0.016,0.099
BTN,760,1935,0.028,0.081,0.017,0.016,0.099
BTN,760,1936,0.028,0.081,0.017,0.016,0.099
BTN,760,1937,0.028,0.081,0.017,0.016,0.099
BTN,760,1938,0.028,0.081,0.017,0.016,0.099
BTN,760,1939,0.028,0.081,0.017,0.016,0.099
BTN,760,1940,0.028,0.081,0.017,0.016,0.099
BTN,760,1941,0.028,0.081,0.017,0.016,0.099
BTN,760,1942,0.028,0.081,0.017,0.016,0.099
BTN,760,1943,0.032,0.081,0.018,0.017,0.099
BTN,760,1944,0.028,0.081,0.017,0.016,0.099
BTN,760,1945,0.034,0.081,0.018,0.017,0.1
BTN,760,1946,0.034,0.081,0.018,0.017,0.1
BTN,760,1947,0.034,0.081,0.018,0.017,0.1
BTN,760,1948,0.034,0.081,0.018,0.017,0.1
BTN,760,1949,0.034,0.081,0.018,0.017,0.1
BTN,760,1950,0.035,0.082,0.018,0.03,0.099
BTN,760,1951,0.035,0.082,0.018,0.03,0.099
BTN,760,1952,0.039,0.087,0.018,0.038,0.102
BTN,760,1953,0.038,0.103,0.018,0.09,0.108
BTN,760,1954,0.038,0.106,0.018,0.096,0.113
BTN,760,1955,0.04,0.107,0.018,0.103,0.114
BTN,760,1956,0.04,0.108,0.018,0.103,0.117
BTN,760,1957,0.04,0.113,0.018,0.103,0.117
BTN,760,1958,0.04,0.119,0.018,0.103,0.116
BTN,760,1959,0.04,0.117,0.018,0.103,0.117
BTN,760,1960,0.044,0.121,0.019,0.118,0.125
BTN,760,1961,0.044,0.12,0.019,0.118,0.125
BTN,760,1962,0.044,0.12,0.019,0.118,0.13
BTN,760,1963,0.044,0.121,0.019,0.118,0.13
BTN,760,1964,0.044,0.121,0.019,0.118,0.13
BTN,760,1965,0.044,0.121,0.019,0.118,0.13
BTN,760,1966,0.044,0.121,0.019,0.118,0.135
BTN,760,1967,0.049,0.121,0.021,0.118,0.135
BTN,760,1968,0.049,0.125,0.021,0.118,0.135
BTN,760,1969,0.049,0.125,0.021,0.118,0.135
BTN,760,1970,0.049,0.125,0.022,0.118,0.138
BTN,760,1971,0.052,0.126,0.022,0.119,0.139
BTN,760,1972,0.053,0.127,0.022,0.119,0.14
BTN,760,1973,0.053,0.127,0.022,0.119,0.14
BTN,760,1974,0.053,0.127,0.022,0.119,0.14
BTN,760,1975,0.053,0.127,0.022,0.119,0.14
BTN,760,1976,0.053,0.127,0.022,0.119,0.14
BTN,760,1977,0.055,0.127,0.022,0.119,0.14
BTN,760,1978,0.055,0.127,0.022,0.119,0.141
BTN,760,1979,0.055,0.128,0.022,0.119,0.141
BTN,760,1980,0.056,0.129,0.026,0.119,0.145
BTN,760,1981,0.056,0.129,0.052,0.128,0.145
BTN,760,1982,0.056,0.129,0.052,0.13,0.145
BTN,760,1983,0.056,0.129,0.052,0.13,0.145
BTN,760,1984,0.056,0.129,0.052,0.13,0.145
BTN,760,1985,0.055,0.128,0.053,0.141,0.145
BTN,760,1986,0.058,0.128,0.053,0.141,0.145
BTN,760,1987,0.059,0.128,0.053,0.142,0.145
BTN,760,1988,0.059,0.128,0.049,0.142,0.147
BTN,760,1989,0.06,0.129,0.049,0.143,0.149
BTN,760,1990,0.06,0.131,0.053,0.143,0.149
BTN,760,1991,0.06,0.131,0.104,0.143,0.149
BTN,760,1992,0.063,0.131,0.105,0.143,0.156
BTN,760,1993,0.064,0.134,0.104,0.144,0.156
BTN,760,1994,0.064,0.134,0.104,0.144,0.159
BTN,760,1995,0.064,0.134,0.104,0.144,0.159
BTN,760,1996,0.065,0.133,0.106,0.143,0.163
BTN,760,1997,0.065,0.133,0.106,0.143,0.163
BTN,760,1998,0.066,0.145,0.106,0.165,0.174
BTN,760,1999,0.088,0.153,0.114,0.175,0.178
BTN,760,2000,0.095,0.156,0.129,0.198,0.186
BTN,760,2001,0.095,0.158,0.129,0.198,0.187
BTN,760,2002,0.096,0.164,0.129,0.199,0.193
BTN,760,2003,0.098,0.164,0.133,0.203,0.193
BTN,760,2004,0.1,0.165,0.133,0.204,0.194
BTN,760,2005,0.101,0.163,0.134,0.204,0.197
BTN,760,2006,0.111,0.169,0.135,0.206,0.2
BTN,760,2007,0.137,0.174,0.146,0.214,0.207
BTN,760,2008,0.505,0.441,0.318,0.436,0.422
BTN,760,2009,0.602,0.51,0.368,0.496,0.482
BTN,760,2010,0.609,0.516,0.374,0.511,0.495
BTN,760,2011,0.609,0.517,0.378,0.511,0.495
BTN,760,2012,0.607,0.516,0.377,0.51,0.49
BTN,760,2013,0.579,0.487,0.366,0.492,0.47
BTN,760,2014,0.575,0.483,0.364,0.487,0.468
BTN,760,2015,0.58,0.485,0.366,0.491,0.47
BTN,760,2016,0.566,0.475,0.357,0.483,0.474
BTN,760,2017,0.574,0.482,0.366,0.512,0.485
BTN,760,2018,0.582,0.497,0.365,0.519,0.484
BTN,760,2019,0.601,0.525,0.381,0.533,0.501
BTN,760,2020,0.596,0.515,0.381,0.514,0.505
BTN,760,2021,0.571,0.483,0.368,0.507,0.48
BTN,760,2022,0.553,0.465,0.349,0.505,0.468
BTN,760,2023,0.527,0.445,0.332,0.487,0.45
BFA,439,1919,0.084,0.089,0.025,0.032,0.135
BFA,439,1920,0.084,0.089,0.025,0.032,0.145
BFA,439,1921,0.084,0.089,0.028,0.032,0.145
BFA,439,1922,0.085,0.089,0.028,0.032,0.146
BFA,439,1923,0.085,0.089,0.028,0.032,0.146
BFA,439,1924,0.085,0.089,0.028,0.032,0.146
BFA,439,1925,0.085,0.089,0.028,0.032,0.146
BFA,439,1926,0.085,0.089,0.028,0.032,0.146
BFA,439,1927,0.085,0.089,0.028,0.032,0.146
BFA,439,1928,0.085,0.089,0.028,0.032,0.146
BFA,439,1929,0.085,0.089,0.028,0.032,0.146
BFA,439,1930,0.085,0.09,0.028,0.034,0.146
BFA,439,1931,0.085,0.09,0.028,0.034,0.146
BFA,439,1947,0.106,0.107,0.031,0.078,0.139
BFA,439,1948,0.106,0.107,0.031,0.078,0.139
BFA,439,1949,0.141,0.131,0.036,0.086,0.148
BFA,439,1950,0.144,0.133,0.036,0.093,0.155
BFA,439,1951,0.144,0.133,0.037,0.093,0.155
BFA,439,1952,0.15,0.135,0.041,0.094,0.156
BFA,439,1953,0.15,0.135,0.041,0.094,0.156
BFA,439,1954,0.15,0.135,0.041,0.094,0.156
BFA,439,1955,0.152,0.135,0.041,0.095,0.157
BFA,439,1956,0.152,0.135,0.041,0.095,0.157
BFA,439,1957,0.206,0.15,0.05,0.107,0.173
BFA,439,1958,0.206,0.154,0.06,0.107,0.173
BFA,439,1959,0.231,0.16,0.065,0.113,0.182
BFA,439,1960,0.305,0.193,0.086,0.167,0.257
BFA,439,1961,0.371,0.22,0.116,0.192,0.287
BFA,439,1962,0.371,0.22,0.116,0.192,0.287
BFA,439,1963,0.371,0.22,0.116,0.192,0.287
BFA,439,1964,0.371,0.22,0.116,0.192,0.287
BFA,439,1965,0.353,0.213,0.111,0.185,0.279
BFA,439,1966,0.188,0.128,0.068,0.13,0.21
BFA,439,1967,0.175,0.119,0.08,0.119,0.207
BFA,439,1968,0.175,0.12,0.08,0.119,0.207
BFA,439,1969,0.175,0.12,0.08,0.119,0.207
BFA,439,1970,0.182,0.127,0.095,0.121,0.209
BFA,439,1971,0.179,0.126,0.084,0.121,0.208
BFA,439,1972,0.179,0.153,0.084,0.121,0.208
BFA,439,1973,0.179,0.153,0.084,0.121,0.208
BFA,439,1974,0.179,0.127,0.084,0.121,0.208
BFA,439,1975,0.179,0.118,0.084,0.121,0.208
BFA,439,1976,0.179,0.118,0.084,0.121,0.208
BFA,439,1977,0.179,0.118,0.094,0.12,0.208
BFA,439,1978,0.235,0.15,0.072,0.136,0.23
BFA,439,1979,0.257,0.171,0.077,0.142,0.237
BFA,439,1980,0.321,0.191,0.13,0.195,0.275
BFA,439,1981,0.161,0.107,0.089,0.14,0.208
BFA,439,1982,0.161,0.107,0.084,0.141,0.212
BFA,439,1983,0.159,0.114,0.082,0.149,0.219
BFA,439,1984,0.158,0.114,0.083,0.148,0.219
BFA,439,1985,0.157,0.114,0.083,0.148,0.218
BFA,439,1986,0.157,0.115,0.083,0.148,0.218
BFA,439,1987,0.161,0.114,0.095,0.149,0.22
BFA,439,1988,0.161,0.103,0.096,0.148,0.21
BFA,439,1989,0.161,0.102,0.099,0.148,0.21
BFA,439,1990,0.166,0.104,0.095,0.163,0.19
BFA,439,1991,0.191,0.117,0.108,0.215,0.198
BFA,439,1992,0.41,0.216,0.188,0.316,0.294
BFA,439,1993,0.476,0.257,0.214,0.353,0.331
BFA,439,1994,0.476,0.257,0.214,0.353,0.331
BFA,439,1995,0.476,0.257,0.22,0.353,0.331
BFA,439,1996,0.476,0.259,0.221,0.354,0.332
BFA,439,1997,0.487,0.264,0.248,0.36,0.337
BFA,439,1998,0.5,0.272,0.254,0.369,0.345
BFA,439,1999,0.493,0.311,0.25,0.379,0.34
BFA,439,2000,0.518,0.329,0.273,0.399,0.353
BFA,439,2001,0.522,0.329,0.272,0.4,0.355
BFA,439,2002,0.518,0.328,0.269,0.399,0.353
BFA,439,2003,0.516,0.328,0.267,0.398,0.352
BFA,439,2004,0.516,0.328,0.265,0.413,0.352
BFA,439,2005,0.52,0.33,0.265,0.415,0.354
BFA,439,2006,0.544,0.343,0.321,0.431,0.368
BFA,439,2007,0.541,0.342,0.319,0.429,0.368
BFA,439,2008,0.543,0.343,0.319,0.43,0.37
BFA,439,2009,0.539,0.34,0.315,0.431,0.365
BFA,439,2010,0.56,0.358,0.326,0.444,0.382
BFA,439,2011,0.57,0.361,0.333,0.451,0.387
BFA,439,2012,0.571,0.364,0.338,0.453,0.387
BFA,439,2013,0.6,0.407,0.352,0.469,0.38
BFA,439,2014,0.572,0.422,0.34,0.47,0.375
BFA,439,2015,0.375,0.31,0.235,0.361,0.264
BFA,439,2016,0.69,0.51,0.417,0.585,0.441
BFA,439,2017,0.691,0.518,0.42,0.574,0.431
BFA,439,2018,0.676,0.495,0.41,0.561,0.457
BFA,439,2019,0.661,0.482,0.398,0.539,0.423
BFA,439,2020,0.659,0.485,0.396,0.541,0.419
BFA,439,2021,0.626,0.455,0.354,0.516,0.398
BFA,439,2022,0.296,0.236,0.187,0.295,0.236
BFA,439,2023,0.205,0.182,0.142,0.224,0.2
KHM,811,1900,0.033,0.041,0.012,0.021,0.011
KHM,811,1901,0.033,0.041,0.012,0.021,0.011
KHM,811,1902,0.033,0.041,0.012,0.021,0.011
KHM,811,1903,0.033,0.041,0.012,0.021,0.011
KHM,811,1904,0.033,0.041,0.012,0.021,0.011
KHM,811,1905,0.033,0.041,0.012,0.021,0.011
KHM,811,1906,0.033,0.041,0.012,0.021,0.011
KHM,811,1907,0.033,0.041,0.012,0.021,0.011
KHM,811,1908,0.033,0.041,0.012,0.021,0.011
KHM,811,1909,0.033,0.041,0.012,0.021,0.011
KHM,811,1910,0.033,0.041,0.012,0.021,0.011
KHM,811,1911,0.033,0.041,0.012,0.021,0.011
KHM,811,1912,0.033,0.041,0.012,0.021,0.011
KHM,811,1913,0.033,0.041,0.012,0.021,0.011
KHM,811,1914,0.033,0.041,0.012,0.021,0.011
KHM,811,1915,0.033,0.041,0.012,0.021,0.011
KHM,811,1916,0.033,0.041,0.012,0.021,0.011
KHM,811,1917,0.033,0.041,0.012,0.021,0.011
KHM,811,1918,0.033,0.041,0.012,0.021,0.011
KHM,811,1919,0.033,0.041,0.012,0.021,0.011
KHM,811,1920,0.033,0.041,0.012,0.021,0.011
KHM,811,1921,0.033,0.041,0.012,0.021,0.011
KHM,811,1922,0.033,0.041,0.012,0.021,0.011
KHM,811,1923,0.033,0.041,0.012,0.021,0.011
KHM,811,1924,0.033,0.041,0.012,0.021,0.011
KHM,811,1925,0.033,0.041,0.012,0.021,0.011
KHM,811,1926,0.033,0.041,0.012,0.021,0.011
KHM,811,1927,0.033,0.041,0.012,0.021,0.011
KHM,811,1928,0.033,0.041,0.012,0.021,0.011
KHM,811,1929,0.033,0.041,0.012,0.021,0.011
KHM,811,1930,0.033,0.041,0.012,0.021,0.011
KHM,811,1931,0.033,0.041,0.012,0.021,0.011
KHM,811,1932,0.033,0.041,0.012,0.021,0.011
KHM,811,1933,0.033,0.041,0.012,0.021,0.011
KHM,811,1934,0.033,0.041,0.012,0.021,0.011
KHM,811,1935,0.033,0.041,0.012,0.021,0.011
KHM,811,1936,0.033,0.041,0.012,0.021,0.011
KHM,811,1937,0.033,0.041,0.012,0.021,0.011
KHM,811,1938,0.033,0.041,0.012,0.021,0.011
KHM,811,1939,0.033,0.041,0.012,0.021,0.011
KHM,811,1940,0.033,0.041,0.012,0.021,0.011
KHM,811,1941,0.033,0.041,0.012,0.021,0.011
KHM,811,1942,0.033,0.041,0.012,0.021,0.011
KHM,811,1943,0.033,0.041,0.012,0.021,0.011
KHM,811,1944,0.033,0.041,0.013,0.021,0.011
KHM,811,1945,0.034,0.041,0.02,0.021,0.011
KHM,811,1946,0.038,0.043,0.012,0.021,0.015
KHM,811,1947,0.067,0.049,0.015,0.024,0.017
KHM,811,1948,0.096,0.093,0.018,0.027,0.02
KHM,811,1949,0.087,0.068,0.017,0.026,0.019
KHM,811,1950,0.07,0.044,0.015,0.024,0.018
KHM,811,1951,0.081,0.056,0.016,0.025,0.019
KHM,811,1952,0.088,0.061,0.017,0.026,0.019
KHM,811,1953,0.071,0.044,0.017,0.024,0.021
KHM,811,1954,0.105,0.07,0.044,0.1,0.076
KHM,811,1955,0.144,0.096,0.069,0.117,0.084
KHM,811,1956,0.267,0.151,0.085,0.159,0.115
KHM,811,1957,0.267,0.152,0.085,0.159,0.115
KHM,811,1958,0.267,0.152,0.096,0.159,0.116
KHM,811,1959,0.266,0.152,0.096,0.158,0.116
KHM,811,1960,0.269,0.154,0.098,0.168,0.12
KHM,811,1961,0.269,0.154,0.098,0.168,0.123
KHM,811,1962,0.264,0.152,0.086,0.166,0.122
KHM,811,1963,0.263,0.151,0.085,0.165,0.121
KHM,811,1964,0.263,0.151,0.085,0.17,0.121
KHM,811,1965,0.263,0.151,0.085,0.17,0.121
KHM,811,1966,0.263,0.151,0.085,0.17,0.121
KHM,811,1967,0.261,0.15,0.078,0.169,0.121
KHM,811,1968,0.261,0.15,0.078,0.169,0.121
KHM,811,1969,0.261,0.15,0.084,0.169,0.121
KHM,811,1970,0.161,0.083,0.056,0.09,0.062
KHM,811,1971,0.139,0.067,0.052,0.085,0.056
KHM,811,1972,0.149,0.075,0.063,0.082,0.057
KHM,811,1973,0.165,0.086,0.054,0.086,0.06
KHM,811,1974,0.165,0.086,0.057,0.086,0.059
KHM,811,1975,0.067,0.006,0.017,0.008,0.04
KHM,811,1976,0.103,0.014,0.021,0.009,0.048
KHM,811,1977,0.13,0.017,0.024,0.012,0.052
KHM,811,1978,0.13,0.017,0.025,0.012,0.052
KHM,811,1979,0.069,0.012,0.018,0.006,0.051
KHM,811,1980,0.07,0.021,0.025,0.015,0.047
KHM,811,1981,0.089,0.023,0.027,0.017,0.049
KHM,811,1982,0.105,0.02,0.029,0.019,0.051
KHM,811,1983,0.105,0.021,0.029,0.019,0.051
KHM,811,1984,0.105,0.021,0.029,0.019,0.051
KHM,811,1985,0.105,0.021,0.029,0.019,0.053
KHM,811,1986,0.105,0.021,0.029,0.019,0.053
KHM,811,1987,0.105,0.021,0.029,0.019,0.053
KHM,811,1988,0.105,0.021,0.029,0.019,0.053
KHM,811,1989,0.105,0.021,0.03,0.019,0.053
KHM,811,1990,0.139,0.027,0.037,0.028,0.062
KHM,811,1991,0.139,0.028,0.061,0.028,0.062
KHM,811,1992,0.166,0.041,0.079,0.071,0.052
KHM,811,1993,0.319,0.101,0.137,0.21,0.104
KHM,811,1994,0.363,0.137,0.154,0.247,0.131
KHM,811,1995,0.363,0.139,0.151,0.247,0.131
KHM,811,1996,0.363,0.139,0.151,0.247,0.131
KHM,811,1997,0.363,0.136,0.151,0.235,0.131
KHM,811,1998,0.35,0.13,0.151,0.228,0.127
KHM,811,1999,0.328,0.126,0.143,0.23,0.12
KHM,811,2000,0.323,0.125,0.142,0.222,0.117
KHM,811,2001,0.322,0.126,0.142,0.222,0.116
KHM,811,2002,0.32,0.124,0.186,0.221,0.116
KHM,811,2003,0.325,0.125,0.187,0.196,0.118
KHM,811,2004,0.324,0.125,0.187,0.195,0.117
KHM,811,2005,0.32,0.122,0.186,0.195,0.116
KHM,811,2006,0.32,0.122,0.186,0.195,0.116
KHM,811,2007,0.319,0.122,0.186,0.194,0.116
KHM,811,2008,0.313,0.121,0.185,0.187,0.113
KHM,811,2009,0.311,0.12,0.184,0.187,0.113
KHM,811,2010,0.31,0.119,0.183,0.186,0.113
KHM,811,2011,0.31,0.119,0.183,0.186,0.113
KHM,811,2012,0.305,0.119,0.183,0.181,0.112
KHM,811,2013,0.294,0.113,0.177,0.15,0.112
KHM,811,2014,0.296,0.114,0.178,0.154,0.113
KHM,811,2015,0.294,0.114,0.173,0.151,0.114
KHM,811,2016,0.277,0.102,0.163,0.124,0.105
KHM,811,2017,0.237,0.079,0.154,0.081,0.089
KHM,811,2018,0.214,0.072,0.135,0.061,0.084
KHM,811,2019,0.196,0.065,0.131,0.061,0.09
KHM,811,2020,0.194,0.065,0.137,0.07,0.09
KHM,811,2021,0.196,0.066,0.13,0.07,0.084
KHM,811,2022,0.205,0.064,0.129,0.072,0.093
KHM,811,2023,0.198,0.057,0.127,0.074,0.083
IDN,850,1800,0.018,0.008,0.008,,
IDN,850,1801,0.018,0.008,0.008,,
IDN,850,1802,0.018,0.008,0.008,,
IDN,850,1803,0.018,0.008,0.008,,
IDN,850,1804,0.018,0.008,0.008,,
IDN,850,1805,0.018,0.008,0.008,,
IDN,850,1806,0.018,0.008,0.008,,
IDN,850,1807,0.018,0.008,0.008,,
IDN,850,1808,0.018,0.008,0.008,,
IDN,850,1809,0.018,0.008,0.008,,
IDN,850,1810,0.018,0.008,0.008,,
IDN,850,1811,0.018,0.009,0.008,,
IDN,850,1812,0.018,0.009,0.008,,
IDN,850,1813,0.018,0.009,0.008,,
IDN,850,1814,0.018,0.009,0.008,,
IDN,850,1815,0.018,0.009,0.008,,
IDN,850,1816,0.018,0.01,0.008,,
IDN,850,1817,0.018,0.01,0.008,,
IDN,850,1818,0.018,0.01,0.008,,
IDN,850,1819,0.018,0.007,0.008,,
IDN,850,1820,0.018,0.007,0.008,,
IDN,850,1821,0.018,0.007,0.008,,
IDN,850,1822,0.018,0.007,0.008,,
IDN,850,1823,0.018,0.007,0.008,,
IDN,850,1824,0.018,0.007,0.008,,
IDN,850,1825,0.018,0.007,0.008,,
IDN,850,1826,0.018,0.007,0.008,,
IDN,850,1827,0.018,0.007,0.008,,
IDN,850,1828,0.018,0.007,0.008,,
IDN,850,1829,0.018,0.007,0.008,,
IDN,850,1830,0.018,0.007,0.008,,
IDN,850,1831,0.018,0.007,0.008,,
IDN,850,1832,0.018,0.007,0.008,,
IDN,850,1833,0.018,0.007,0.008,,
IDN,850,1834,0.018,0.007,0.008,,
IDN,850,1835,0.018,0.007,0.008,,
IDN,850,1836,0.018,0.007,0.008,,
IDN,850,1837,0.018,0.007,0.008,,
IDN,850,1838,0.018,0.007,0.008,,
IDN,850,1839,0.018,0.007,0.008,,
IDN,850,1840,0.018,0.007,0.008,,
IDN,850,1841,0.018,0.007,0.008,,
IDN,850,1842,0.018,0.007,0.008,,
IDN,850,1843,0.018,0.007,0.008,,
IDN,850,1844,0.018,0.007,0.008,,
IDN,850,1845,0.018,0.007,0.008,,
IDN,850,1846,0.018,0.007,0.008,,
IDN,850,1847,0.018,0.007,0.008,,
IDN,850,1848,0.018,0.007,0.008,,
IDN,850,1849,0.018,0.007,0.008,,
IDN,850,1850,0.018,0.008,0.008,,
IDN,850,1851,0.018,0.018,0.008,,
IDN,850,1852,0.018,0.019,0.008,,
IDN,850,1853,0.018,0.019,0.008,,
IDN,850,1854,0.018,0.02,0.008,,
IDN,850,1855,0.018,0.02,0.008,,
IDN,850,1856,0.018,0.02,0.008,,
IDN,850,1857,0.018,0.02,0.008,,
IDN,850,1858,0.018,0.02,0.008,,
IDN,850,1859,0.018,0.02,0.008,,
IDN,850,1860,0.018,0.02,0.008,,
IDN,850,1861,0.018,0.02,0.008,,
IDN,850,1862,0.018,0.02,0.008,,
IDN,850,1863,0.018,0.02,0.008,,
IDN,850,1864,0.018,0.02,0.008,,
IDN,850,1865,0.018,0.02,0.008,,
IDN,850,1866,0.018,0.02,0.008,,
IDN,850,1867,0.018,0.02,0.008,,
IDN,850,1868,0.018,0.02,0.008,,
IDN,850,1869,0.018,0.02,0.008,,
IDN,850,1870,0.018,0.021,0.008,,
IDN,850,1871,0.018,0.021,0.008,,
IDN,850,1872,0.018,0.021,0.008,,
IDN,850,1873,0.018,0.021,0.008,,
IDN,850,1874,0.018,0.021,0.008,,
IDN,850,1875,0.018,0.021,0.008,,
IDN,850,1876,0.018,0.021,0.008,,
IDN,850,1877,0.018,0.021,0.008,,
IDN,850,1878,0.018,0.021,0.008,,
IDN,850,1879,0.018,0.021,0.008,,
IDN,850,1880,0.018,0.021,0.008,,
IDN,850,1881,0.018,0.021,0.008,,
IDN,850,1882,0.018,0.021,0.008,,
IDN,850,1883,0.018,0.021,0.008,,
IDN,850,1884,0.018,0.021,0.008,,
IDN,850,1885,0.018,0.021,0.008,,
IDN,850,1886,0.018,0.021,0.008,,
IDN,850,1887,0.018,0.021,0.008,,
IDN,850,1888,0.018,0.021,0.008,,
IDN,850,1889,0.018,0.021,0.008,,
IDN,850,1890,0.018,0.022,0.008,,
IDN,850,1891,0.018,0.022,0.008,,
IDN,850,1892,0.018,0.022,0.008,,
IDN,850,1893,0.018,0.022,0.008,,
IDN,850,1894,0.018,0.022,0.008,,
IDN,850,1895,0.018,0.022,0.008,,
IDN,850,1896,0.018,0.022,0.008,,
IDN,850,1897,0.018,0.022,0.008,,
IDN,850,1898,0.018,0.022,0.008,,
IDN,850,1899,0.018,0.022,0.008,,
IDN,850,1900,0.022,0.022,0.009,0.018,0.016
IDN,850,1901,0.024,0.022,0.009,0.016,0.016
