stateabb,ccode,year,democ,autoc,polity,polity2
AFG,700,1911,1,7,-6,-6
AFG,700,1912,1,7,-6,-6
AFG,700,1913,1,7,-6,-6
AFG,700,1914,1,7,-6,-6
AFG,700,1915,1,7,-6,-6
AFG,700,1916,1,7,-6,-6
AFG,700,1917,1,7,-6,-6
AFG,700,1918,1,7,-6,-6
AFG,700,1919,1,7,-6,-6
AFG,700,1920,1,7,-6,-6
AFG,700,1921,1,7,-6,-6
AFG,700,1922,1,7,-6,-6
AFG,700,1923,1,7,-6,-6
AFG,700,1924,1,7,-6,-6
AFG,700,1925,1,7,-6,-6
AFG,700,1926,1,7,-6,-6
AFG,700,1927,1,7,-6,-6
AFG,700,1928,1,7,-6,-6
AFG,700,1929,1,7,-6,-6
AFG,700,1930,1,7,-6,-6
AFG,700,1931,1,7,-6,-6
AFG,700,1932,1,7,-6,-6
AFG,700,1933,1,7,-6,-6
AFG,700,1934,1,7,-6,-6
AFG,700,1935,0,8,-8,-8
AFG,700,1936,0,8,-8,-8
AFG,700,1937,0,8,-8,-8
AFG,700,1938,0,8,-8,-8
AFG,700,1939,0,8,-8,-8
AFG,700,1940,0,8,-8,-8
AFG,700,1941,0,8,-8,-8
AFG,700,1942,0,8,-8,-8
AFG,700,1943,0,8,-8,-8
AFG,700,1944,0,8,-8,-8
AFG,700,1945,0,10,-10,-10
AFG,700,1946,0,10,-10,-10
AFG,700,1947,0,10,-10,-10
AFG,700,1948,0,10,-10,-10
AFG,700,1949,0,10,-10,-10
AFG,700,1950,0,10,-10,-10
AFG,700,1951,0,10,-10,-10
AFG,700,1952,0,10,-10,-10
AFG,700,1953,0,10,-10,-10
AFG,700,1954,0,10,-10,-10
AFG,700,1955,0,10,-10,-10
AFG,700,1956,0,10,-10,-10
AFG,700,1957,0,10,-10,-10
AFG,700,1958,0,10,-10,-10
AFG,700,1959,0,10,-10,-10
AFG,700,1960,0,10,-10,-10
AFG,700,1961,0,10,-10,-10
AFG,700,1962,0,10,-10,-10
AFG,700,1963,0,10,-10,-10
AFG,700,1964,0,7,-7,-7
AFG,700,1965,0,7,-7,-7
AFG,700,1966,0,7,-7,-7
AFG,700,1967,0,7,-7,-7
AFG,700,1968,0,7,-7,-7
AFG,700,1969,0,7,-7,-7
AFG,700,1970,0,7,-7,-7
AFG,700,1971,0,7,-7,-7
AFG,700,1972,0,7,-7,-7
AFG,700,1973,0,7,-7,-7
AFG,700,1974,0,7,-7,-7
AFG,700,1975,0,7,-7,-7
AFG,700,1976,0,7,-7,-7
AFG,700,1977,0,7,-7,-7
AFG,700,1978,-77,-77,-77,0
AFG,700,1979,-66,-66,-66,
AFG,700,1980,-66,-66,-66,
AFG,700,1981,-66,-66,-66,
AFG,700,1982,-66,-66,-66,
AFG,700,1983,-66,-66,-66,
AFG,700,1984,-66,-66,-66,
AFG,700,1985,-66,-66,-66,
AFG,700,1986,-66,-66,-66,
AFG,700,1987,-66,-66,-66,
AFG,700,1988,-66,-66,-66,
AFG,700,1989,0,8,-8,-8
AFG,700,1990,0,8,-8,-8
AFG,700,1991,0,8,-8,-8
AFG,700,1992,-77,-77,-77,0
AFG,700,1993,-77,-77,-77,0
AFG,700,1994,-77,-77,-77,0
AFG,700,1995,-77,-77,-77,0
AFG,700,1996,0,7,-7,-7
AFG,700,1997,0,7,-7,-7
AFG,700,1998,0,7,-7,-7
AFG,700,1999,0,7,-7,-7
AFG,700,2000,0,7,-7,-7
AFG,700,2001,-66,-66,-66,
AFG,700,2002,-66,-66,-66,
AFG,700,2003,-66,-66,-66,
AFG,700,2004,-66,-66,-66,
AFG,700,2005,-66,-66,-66,
AFG,700,2006,-66,-66,-66,
AFG,700,2007,-66,-66,-66,
AFG,700,2008,-66,-66,-66,
AFG,700,2009,-66,-66,-66,
AFG,700,2010,-66,-66,-66,
AFG,700,2011,-66,-66,-66,
AFG,700,2012,-66,-66,-66,
AFG,700,2013,-66,-66,-66,
AFG,700,2014,1,2,-1,-1
AFG,700,2015,1,2,-1,-1
AFG,700,2016,1,2,-1,-1
AFG,700,2017,1,2,-1,-1
AFG,700,2018,1,2,-1,-1
ALB,339,1914,2,4,-2,-2
ALB,339,1915,-77,-77,-77,0
ALB,339,1916,-77,-77,-77,0
ALB,339,1917,-77,-77,-77,0
ALB,339,1918,-77,-77,-77,0
ALB,339,1919,-77,-77,-77,0
ALB,339,1920,-77,-77,-77,0
ALB,339,1921,-77,-77,-77,0
ALB,339,1922,-77,-77,-77,0
ALB,339,1923,-77,-77,-77,0
ALB,339,1924,-77,-77,-77,0
ALB,339,1925,0,9,-9,-9
ALB,339,1926,0,9,-9,-9
ALB,339,1927,0,9,-9,-9
ALB,339,1928,0,9,-9,-9
ALB,339,1929,0,9,-9,-9
ALB,339,1930,0,9,-9,-9
ALB,339,1931,0,9,-9,-9
ALB,339,1932,0,9,-9,-9
ALB,339,1933,0,9,-9,-9
ALB,339,1934,0,9,-9,-9
ALB,339,1935,0,9,-9,-9
ALB,339,1936,0,9,-9,-9
ALB,339,1937,0,9,-9,-9
ALB,339,1938,0,9,-9,-9
ALB,339,1939,-77,-77,-77,0
ALB,339,1940,-77,-77,-77,0
ALB,339,1941,-77,-77,-77,0
ALB,339,1942,-77,-77,-77,0
ALB,339,1943,-77,-77,-77,0
ALB,339,1944,-77,-77,-77,0
ALB,339,1945,-88,-88,-88,-5
ALB,339,1946,0,9,-9,-9
ALB,339,1947,0,9,-9,-9
ALB,339,1948,0,9,-9,-9
ALB,339,1949,0,9,-9,-9
ALB,339,1950,0,9,-9,-9
ALB,339,1951,0,9,-9,-9
ALB,339,1952,0,9,-9,-9
ALB,339,1953,0,9,-9,-9
ALB,339,1954,0,9,-9,-9
ALB,339,1955,0,9,-9,-9
ALB,339,1956,0,9,-9,-9
ALB,339,1957,0,9,-9,-9
ALB,339,1958,0,9,-9,-9
ALB,339,1959,0,9,-9,-9
ALB,339,1960,0,9,-9,-9
ALB,339,1961,0,9,-9,-9
ALB,339,1962,0,9,-9,-9
ALB,339,1963,0,9,-9,-9
ALB,339,1964,0,9,-9,-9
ALB,339,1965,0,9,-9,-9
ALB,339,1966,0,9,-9,-9
ALB,339,1967,0,9,-9,-9
ALB,339,1968,0,9,-9,-9
ALB,339,1969,0,9,-9,-9
ALB,339,1970,0,9,-9,-9
ALB,339,1971,0,9,-9,-9
ALB,339,1972,0,9,-9,-9
ALB,339,1973,0,9,-9,-9
ALB,339,1974,0,9,-9,-9
ALB,339,1975,0,9,-9,-9
ALB,339,1976,0,9,-9,-9
ALB,339,1977,0,9,-9,-9
ALB,339,1978,0,9,-9,-9
ALB,339,1979,0,9,-9,-9
ALB,339,1980,0,9,-9,-9
ALB,339,1981,0,9,-9,-9
ALB,339,1982,0,9,-9,-9
ALB,339,1983,0,9,-9,-9
ALB,339,1984,0,9,-9,-9
ALB,339,1985,0,9,-9,-9
ALB,339,1986,0,9,-9,-9
ALB,339,1987,0,9,-9,-9
ALB,339,1988,0,9,-9,-9
ALB,339,1989,0,9,-9,-9
ALB,339,1990,3,2,1,1
ALB,339,1991,-88,-88,-88,3
ALB,339,1992,6,1,5,5
ALB,339,1993,6,1,5,5
ALB,339,1994,6,1,5,5
ALB,339,1995,6,1,5,5
ALB,339,1996,3,3,0,0
ALB,339,1997,6,1,5,5
ALB,339,1998,6,1,5,5
ALB,339,1999,6,1,5,5
ALB,339,2000,6,1,5,5
ALB,339,2001,6,1,5,5
ALB,339,2002,7,0,7,7
ALB,339,2003,7,0,7,7
ALB,339,2004,7,0,7,7
ALB,339,2005,9,0,9,9
ALB,339,2006,9,0,9,9
ALB,339,2007,9,0,9,9
ALB,339,2008,9,0,9,9
ALB,339,2009,9,0,9,9
ALB,339,2010,9,0,9,9
ALB,339,2011,9,0,9,9
ALB,339,2012,9,0,9,9
ALB,339,2013,9,0,9,9
ALB,339,2014,9,0,9,9
ALB,339,2015,9,0,9,9
ALB,339,2016,9,0,9,9
ALB,339,2017,9,0,9,9
ALB,339,2018,9,0,9,9
ALG,615,1962,0,8,-8,-8
ALG,615,1963,0,8,-8,-8
ALG,615,1964,0,8,-8,-8
ALG,615,1965,0,9,-9,-9
ALG,615,1966,0,9,-9,-9
ALG,615,1967,0,9,-9,-9
ALG,615,1968,0,9,-9,-9
ALG,615,1969,0,9,-9,-9
ALG,615,1970,0,9,-9,-9
ALG,615,1971,0,9,-9,-9
ALG,615,1972,0,9,-9,-9
ALG,615,1973,0,9,-9,-9
ALG,615,1974,0,9,-9,-9
ALG,615,1975,0,9,-9,-9
ALG,615,1976,0,9,-9,-9
ALG,615,1977,0,9,-9,-9
ALG,615,1978,0,9,-9,-9
ALG,615,1979,0,9,-9,-9
ALG,615,1980,0,9,-9,-9
ALG,615,1981,0,9,-9,-9
ALG,615,1982,0,9,-9,-9
ALG,615,1983,0,9,-9,-9
ALG,615,1984,0,9,-9,-9
ALG,615,1985,0,9,-9,-9
ALG,615,1986,0,9,-9,-9
ALG,615,1987,0,9,-9,-9
ALG,615,1988,0,9,-9,-9
ALG,615,1989,1,3,-2,-2
ALG,615,1990,1,3,-2,-2
ALG,615,1991,1,3,-2,-2
ALG,615,1992,0,7,-7,-7
ALG,615,1993,0,7,-7,-7
ALG,615,1994,0,7,-7,-7
ALG,615,1995,1,4,-3,-3
ALG,615,1996,1,4,-3,-3
ALG,615,1997,1,4,-3,-3
ALG,615,1998,1,4,-3,-3
ALG,615,1999,1,4,-3,-3
ALG,615,2000,1,4,-3,-3
ALG,615,2001,1,4,-3,-3
ALG,615,2002,1,4,-3,-3
ALG,615,2003,1,4,-3,-3
ALG,615,2004,3,1,2,2
ALG,615,2005,3,1,2,2
ALG,615,2006,3,1,2,2
ALG,615,2007,3,1,2,2
ALG,615,2008,3,1,2,2
ALG,615,2009,3,1,2,2
ALG,615,2010,3,1,2,2
ALG,615,2011,3,1,2,2
ALG,615,2012,3,1,2,2
ALG,615,2013,3,1,2,2
ALG,615,2014,3,1,2,2
ALG,615,2015,3,1,2,2
ALG,615,2016,3,1,2,2
ALG,615,2017,3,1,2,2
ALG,615,2018,3,1,2,2
ANG,540,1975,0,7,-7,-7
ANG,540,1976,0,7,-7,-7
ANG,540,1977,0,7,-7,-7
ANG,540,1978,0,7,-7,-7
ANG,540,1979,0,7,-7,-7
ANG,540,1980,0,7,-7,-7
ANG,540,1981,0,7,-7,-7
ANG,540,1982,0,7,-7,-7
ANG,540,1983,0,7,-7,-7
ANG,540,1984,0,7,-7,-7
ANG,540,1985,0,7,-7,-7
ANG,540,1986,0,7,-7,-7
ANG,540,1987,0,7,-7,-7
ANG,540,1988,0,7,-7,-7
ANG,540,1989,0,7,-7,-7
ANG,540,1990,0,7,-7,-7
ANG,540,1991,-88,-88,-88,-4
ANG,540,1992,-77,-77,-77,0
ANG,540,1993,-88,-88,-88,-1
ANG,540,1994,-88,-88,-88,-2
ANG,540,1995,-88,-88,-88,-3
ANG,540,1996,-88,-88,-88,-4
ANG,540,1997,0,6,-6,-6
ANG,540,1998,0,6,-6,-6
ANG,540,1999,0,6,-6,-6
ANG,540,2000,0,6,-6,-6
ANG,540,2001,0,6,-6,-6
ANG,540,2002,2,4,-2,-2
ANG,540,2003,2,4,-2,-2
ANG,540,2004,2,4,-2,-2
ANG,540,2005,2,4,-2,-2
ANG,540,2006,2,4,-2,-2
ANG,540,2007,2,4,-2,-2
ANG,540,2008,2,4,-2,-2
ANG,540,2009,2,4,-2,-2
ANG,540,2010,2,4,-2,-2
ANG,540,2011,2,4,-2,-2
ANG,540,2012,2,4,-2,-2
ANG,540,2013,2,4,-2,-2
ANG,540,2014,2,4,-2,-2
ANG,540,2015,2,4,-2,-2
ANG,540,2016,2,4,-2,-2
ANG,540,2017,2,4,-2,-2
ANG,540,2018,2,4,-2,-2
ARG,160,1825,1,6,-5,-5
ARG,160,1826,1,6,-5,-5
ARG,160,1827,1,6,-5,-5
ARG,160,1828,1,6,-5,-5
ARG,160,1829,-88,-88,-88,-5
ARG,160,1830,-88,-88,-88,-5
ARG,160,1831,-88,-88,-88,-5
ARG,160,1832,-88,-88,-88,-5
ARG,160,1833,-88,-88,-88,-5
ARG,160,1834,-88,-88,-88,-5
ARG,160,1835,1,6,-5,-5
ARG,160,1836,1,6,-5,-5
ARG,160,1837,1,6,-5,-5
ARG,160,1838,1,6,-5,-5
ARG,160,1839,1,6,-5,-5
ARG,160,1840,1,6,-5,-5
ARG,160,1841,1,6,-5,-5
ARG,160,1842,1,6,-5,-5
ARG,160,1843,1,6,-5,-5
ARG,160,1844,1,6,-5,-5
ARG,160,1845,1,6,-5,-5
ARG,160,1846,1,6,-5,-5
ARG,160,1847,1,6,-5,-5
ARG,160,1848,1,6,-5,-5
ARG,160,1849,1,6,-5,-5
ARG,160,1850,1,6,-5,-5
ARG,160,1851,1,6,-5,-5
ARG,160,1852,-88,-88,-88,-4
ARG,160,1853,1,4,-3,-3
ARG,160,1854,1,4,-3,-3
ARG,160,1855,1,4,-3,-3
ARG,160,1856,1,4,-3,-3
ARG,160,1857,1,4,-3,-3
ARG,160,1858,1,4,-3,-3
ARG,160,1859,1,4,-3,-3
ARG,160,1860,1,4,-3,-3
ARG,160,1861,1,4,-3,-3
ARG,160,1862,1,4,-3,-3
ARG,160,1863,1,4,-3,-3
ARG,160,1864,1,4,-3,-3
ARG,160,1865,1,4,-3,-3
ARG,160,1866,1,4,-3,-3
ARG,160,1867,1,4,-3,-3
ARG,160,1868,1,4,-3,-3
ARG,160,1869,1,4,-3,-3
ARG,160,1870,1,4,-3,-3
ARG,160,1871,1,4,-3,-3
ARG,160,1872,1,4,-3,-3
ARG,160,1873,1,4,-3,-3
ARG,160,1874,1,4,-3,-3
ARG,160,1875,1,4,-3,-3
ARG,160,1876,1,4,-3,-3
ARG,160,1877,1,4,-3,-3
ARG,160,1878,1,4,-3,-3
ARG,160,1879,1,4,-3,-3
ARG,160,1880,3,2,1,1
ARG,160,1881,3,2,1,1
ARG,160,1882,3,2,1,1
ARG,160,1883,3,2,1,1
ARG,160,1884,3,2,1,1
ARG,160,1885,3,2,1,1
ARG,160,1886,3,2,1,1
ARG,160,1887,3,2,1,1
ARG,160,1888,3,2,1,1
ARG,160,1889,3,2,1,1
ARG,160,1890,3,2,1,1
ARG,160,1891,3,2,1,1
ARG,160,1892,3,2,1,1
ARG,160,1893,3,2,1,1
ARG,160,1894,3,2,1,1
ARG,160,1895,3,2,1,1
ARG,160,1896,3,2,1,1
ARG,160,1897,3,2,1,1
ARG,160,1898,3,2,1,1
ARG,160,1899,3,2,1,1
ARG,160,1900,3,2,1,1
ARG,160,1901,3,2,1,1
ARG,160,1902,3,2,1,1
ARG,160,1903,3,2,1,1
ARG,160,1904,3,2,1,1
ARG,160,1905,3,2,1,1
ARG,160,1906,3,2,1,1
ARG,160,1907,3,2,1,1
ARG,160,1908,3,2,1,1
ARG,160,1909,3,2,1,1
ARG,160,1910,3,2,1,1
ARG,160,1911,3,2,1,1
ARG,160,1912,4,2,2,2
ARG,160,1913,4,2,2,2
ARG,160,1914,4,2,2,2
ARG,160,1915,4,2,2,2
ARG,160,1916,4,2,2,2
ARG,160,1917,4,2,2,2
ARG,160,1918,4,2,2,2
ARG,160,1919,4,2,2,2
ARG,160,1920,4,2,2,2
ARG,160,1921,4,2,2,2
ARG,160,1922,4,2,2,2
ARG,160,1923,4,2,2,2
ARG,160,1924,4,2,2,2
ARG,160,1925,4,2,2,2
ARG,160,1926,4,2,2,2
ARG,160,1927,4,2,2,2
ARG,160,1928,4,2,2,2
ARG,160,1929,4,2,2,2
ARG,160,1930,0,8,-8,-8
ARG,160,1931,0,8,-8,-8
ARG,160,1932,0,8,-8,-8
ARG,160,1933,0,8,-8,-8
ARG,160,1934,0,8,-8,-8
ARG,160,1935,0,8,-8,-8
ARG,160,1936,0,8,-8,-8
ARG,160,1937,6,1,5,5
ARG,160,1938,6,1,5,5
ARG,160,1939,6,1,5,5
ARG,160,1940,6,1,5,5
ARG,160,1941,6,1,5,5
ARG,160,1942,6,1,5,5
ARG,160,1943,0,8,-8,-8
ARG,160,1944,0,8,-8,-8
ARG,160,1945,0,8,-8,-8
ARG,160,1946,-88,-88,-88,-8
ARG,160,1947,-88,-88,-88,-9
ARG,160,1948,0,9,-9,-9
ARG,160,1949,0,9,-9,-9
ARG,160,1950,0,9,-9,-9
ARG,160,1951,0,9,-9,-9
ARG,160,1952,0,9,-9,-9
ARG,160,1953,0,9,-9,-9
ARG,160,1954,0,9,-9,-9
ARG,160,1955,-88,-88,-88,-6
ARG,160,1956,-88,-88,-88,-2
ARG,160,1957,-88,-88,-88,2
ARG,160,1958,6,1,5,5
ARG,160,1959,6,1,5,5
ARG,160,1960,6,1,5,5
ARG,160,1961,6,1,5,5
ARG,160,1962,6,1,5,5
ARG,160,1963,6,0,6,6
ARG,160,1964,6,0,6,6
ARG,160,1965,6,0,6,6
ARG,160,1966,0,9,-9,-9
ARG,160,1967,0,9,-9,-9
ARG,160,1968,0,9,-9,-9
ARG,160,1969,0,9,-9,-9
ARG,160,1970,0,9,-9,-9
ARG,160,1971,0,9,-9,-9
ARG,160,1972,0,9,-9,-9
ARG,160,1973,6,0,6,6
ARG,160,1974,6,0,6,6
ARG,160,1975,6,0,6,6
ARG,160,1976,0,9,-9,-9
ARG,160,1977,0,9,-9,-9
ARG,160,1978,0,9,-9,-9
ARG,160,1979,0,9,-9,-9
ARG,160,1980,0,9,-9,-9
ARG,160,1981,0,8,-8,-8
ARG,160,1982,0,8,-8,-8
ARG,160,1983,8,0,8,8
ARG,160,1984,8,0,8,8
ARG,160,1985,8,0,8,8
ARG,160,1986,8,0,8,8
ARG,160,1987,8,0,8,8
ARG,160,1988,8,0,8,8
ARG,160,1989,7,0,7,7
ARG,160,1990,7,0,7,7
ARG,160,1991,7,0,7,7
ARG,160,1992,7,0,7,7
ARG,160,1993,7,0,7,7
ARG,160,1994,7,0,7,7
ARG,160,1995,7,0,7,7
ARG,160,1996,7,0,7,7
ARG,160,1997,7,0,7,7
ARG,160,1998,7,0,7,7
ARG,160,1999,8,0,8,8
ARG,160,2000,8,0,8,8
ARG,160,2001,8,0,8,8
ARG,160,2002,8,0,8,8
ARG,160,2003,8,0,8,8
ARG,160,2004,8,0,8,8
ARG,160,2005,8,0,8,8
ARG,160,2006,8,0,8,8
ARG,160,2007,8,0,8,8
ARG,160,2008,8,0,8,8
ARG,160,2009,8,0,8,8
ARG,160,2010,8,0,8,8
ARG,160,2011,8,0,8,8
ARG,160,2012,8,0,8,8
ARG,160,2013,8,0,8,8
ARG,160,2014,8,0,8,8
ARG,160,2015,9,0,9,9
ARG,160,2016,9,0,9,9
ARG,160,2017,9,0,9,9
ARG,160,2018,9,0,9,9
ARM,371,1991,6,0,6,6
ARM,371,1992,6,0,6,6
ARM,371,1993,6,0,6,6
ARM,371,1994,6,0,6,6
ARM,371,1995,3,2,1,1
ARM,371,1996,0,6,-6,-6
ARM,371,1997,0,6,-6,-6
ARM,371,1998,6,1,5,5
ARM,371,1999,6,1,5,5
ARM,371,2000,6,1,5,5
ARM,371,2001,6,1,5,5
ARM,371,2002,6,1,5,5
ARM,371,2003,5,0,5,5
ARM,371,2004,5,0,5,5
ARM,371,2005,5,0,5,5
ARM,371,2006,5,0,5,5
ARM,371,2007,5,0,5,5
ARM,371,2008,5,0,5,5
ARM,371,2009,5,0,5,5
ARM,371,2010,5,0,5,5
ARM,371,2011,5,0,5,5
ARM,371,2012,5,0,5,5
ARM,371,2013,5,0,5,5
ARM,371,2014,5,0,5,5
ARM,371,2015,5,0,5,5
ARM,371,2016,5,0,5,5
ARM,371,2017,5,0,5,5
ARM,371,2018,7,0,7,7
AUL,900,1901,10,0,10,10
AUL,900,1902,10,0,10,10
AUL,900,1903,10,0,10,10
AUL,900,1904,10,0,10,10
AUL,900,1905,10,0,10,10
AUL,900,1906,10,0,10,10
AUL,900,1907,10,0,10,10
AUL,900,1908,10,0,10,10
AUL,900,1909,10,0,10,10
AUL,900,1910,10,0,10,10
AUL,900,1911,10,0,10,10
AUL,900,1912,10,0,10,10
AUL,900,1913,10,0,10,10
AUL,900,1914,10,0,10,10
AUL,900,1915,10,0,10,10
AUL,900,1916,10,0,10,10
AUL,900,1917,10,0,10,10
AUL,900,1918,10,0,10,10
AUL,900,1919,10,0,10,10
AUL,900,1920,10,0,10,10
AUL,900,1921,10,0,10,10
AUL,900,1922,10,0,10,10
AUL,900,1923,10,0,10,10
AUL,900,1924,10,0,10,10
AUL,900,1925,10,0,10,10
AUL,900,1926,10,0,10,10
AUL,900,1927,10,0,10,10
AUL,900,1928,10,0,10,10
AUL,900,1929,10,0,10,10
AUL,900,1930,10,0,10,10
AUL,900,1931,10,0,10,10
AUL,900,1932,10,0,10,10
AUL,900,1933,10,0,10,10
AUL,900,1934,10,0,10,10
AUL,900,1935,10,0,10,10
AUL,900,1936,10,0,10,10
AUL,900,1937,10,0,10,10
AUL,900,1938,10,0,10,10
AUL,900,1939,10,0,10,10
AUL,900,1940,10,0,10,10
AUL,900,1941,10,0,10,10
AUL,900,1942,10,0,10,10
AUL,900,1943,10,0,10,10
AUL,900,1944,10,0,10,10
AUL,900,1945,10,0,10,10
AUL,900,1946,10,0,10,10
AUL,900,1947,10,0,10,10
AUL,900,1948,10,0,10,10
AUL,900,1949,10,0,10,10
AUL,900,1950,10,0,10,10
AUL,900,1951,10,0,10,10
AUL,900,1952,10,0,10,10
AUL,900,1953,10,0,10,10
AUL,900,1954,10,0,10,10
AUL,900,1955,10,0,10,10
AUL,900,1956,10,0,10,10
AUL,900,1957,10,0,10,10
AUL,900,1958,10,0,10,10
AUL,900,1959,10,0,10,10
AUL,900,1960,10,0,10,10
AUL,900,1961,10,0,10,10
AUL,900,1962,10,0,10,10
AUL,900,1963,10,0,10,10
AUL,900,1964,10,0,10,10
AUL,900,1965,10,0,10,10
AUL,900,1966,10,0,10,10
AUL,900,1967,10,0,10,10
AUL,900,1968,10,0,10,10
AUL,900,1969,10,0,10,10
AUL,900,1970,10,0,10,10
AUL,900,1971,10,0,10,10
AUL,900,1972,10,0,10,10
AUL,900,1973,10,0,10,10
AUL,900,1974,10,0,10,10
AUL,900,1975,10,0,10,10
AUL,900,1976,10,0,10,10
AUL,900,1977,10,0,10,10
AUL,900,1978,10,0,10,10
AUL,900,1979,10,0,10,10
AUL,900,1980,10,0,10,10
AUL,900,1981,10,0,10,10
AUL,900,1982,10,0,10,10
AUL,900,1983,10,0,10,10
AUL,900,1984,10,0,10,10
AUL,900,1985,10,0,10,10
AUL,900,1986,10,0,10,10
AUL,900,1987,10,0,10,10
AUL,900,1988,10,0,10,10
AUL,900,1989,10,0,10,10
AUL,900,1990,10,0,10,10
AUL,900,1991,10,0,10,10
AUL,900,1992,10,0,10,10
AUL,900,1993,10,0,10,10
AUL,900,1994,10,0,10,10
AUL,900,1995,10,0,10,10
AUL,900,1996,10,0,10,10
AUL,900,1997,10,0,10,10
AUL,900,1998,10,0,10,10
AUL,900,1999,10,0,10,10
AUL,900,2000,10,0,10,10
AUL,900,2001,10,0,10,10
AUL,900,2002,10,0,10,10
AUL,900,2003,10,0,10,10
AUL,900,2004,10,0,10,10
AUL,900,2005,10,0,10,10
AUL,900,2006,10,0,10,10
AUL,900,2007,10,0,10,10
AUL,900,2008,10,0,10,10
AUL,900,2009,10,0,10,10
AUL,900,2010,10,0,10,10
AUL,900,2011,10,0,10,10
AUL,900,2012,10,0,10,10
AUL,900,2013,10,0,10,10
AUL,900,2014,10,0,10,10
AUL,900,2015,10,0,10,10
AUL,900,2016,10,0,10,10
AUL,900,2017,10,0,10,10
AUL,900,2018,10,0,10,10
AUS,305,1800,0,10,-10,-10
AUS,305,1801,0,10,-10,-10
AUS,305,1802,0,10,-10,-10
AUS,305,1803,0,10,-10,-10
AUS,305,1804,0,10,-10,-10
AUS,305,1805,-66,-66,-66,
AUS,305,1806,0,10,-10,-10
AUS,305,1807,0,10,-10,-10
AUS,305,1808,0,10,-10,-10
AUS,305,1809,0,10,-10,-10
AUS,305,1810,0,10,-10,-10
AUS,305,1811,0,10,-10,-10
AUS,305,1812,0,10,-10,-10
AUS,305,1813,0,10,-10,-10
AUS,305,1814,0,10,-10,-10
AUS,305,1815,0,10,-10,-10
AUS,305,1816,0,10,-10,-10
AUS,305,1817,0,10,-10,-10
AUS,305,1818,0,10,-10,-10
AUS,305,1819,0,10,-10,-10
AUS,305,1820,0,10,-10,-10
AUS,305,1821,0,10,-10,-10
AUS,305,1822,0,10,-10,-10
AUS,305,1823,0,10,-10,-10
AUS,305,1824,0,10,-10,-10
AUS,305,1825,0,10,-10,-10
AUS,305,1826,0,10,-10,-10
AUS,305,1827,0,10,-10,-10
AUS,305,1828,0,10,-10,-10
AUS,305,1829,0,10,-10,-10
AUS,305,1830,0,10,-10,-10
AUS,305,1831,0,10,-10,-10
AUS,305,1832,0,10,-10,-10
AUS,305,1833,0,10,-10,-10
AUS,305,1834,0,10,-10,-10
AUS,305,1835,0,10,-10,-10
AUS,305,1836,0,10,-10,-10
AUS,305,1837,0,10,-10,-10
AUS,305,1838,0,10,-10,-10
AUS,305,1839,0,10,-10,-10
AUS,305,1840,0,10,-10,-10
AUS,305,1841,0,10,-10,-10
AUS,305,1842,0,10,-10,-10
AUS,305,1843,0,10,-10,-10
AUS,305,1844,0,10,-10,-10
AUS,305,1845,0,10,-10,-10
AUS,305,1846,0,10,-10,-10
AUS,305,1847,0,10,-10,-10
AUS,305,1848,1,7,-6,-6
AUS,305,1849,1,7,-6,-6
AUS,305,1850,1,7,-6,-6
AUS,305,1851,1,7,-6,-6
AUS,305,1852,1,7,-6,-6
AUS,305,1853,1,7,-6,-6
AUS,305,1854,1,7,-6,-6
AUS,305,1855,1,7,-6,-6
AUS,305,1856,1,7,-6,-6
AUS,305,1857,1,7,-6,-6
AUS,305,1858,1,7,-6,-6
AUS,305,1859,1,7,-6,-6
AUS,305,1860,1,7,-6,-6
AUS,305,1861,1,5,-4,-4
AUS,305,1862,1,5,-4,-4
AUS,305,1863,1,5,-4,-4
AUS,305,1864,1,5,-4,-4
AUS,305,1865,1,5,-4,-4
AUS,305,1866,1,5,-4,-4
AUS,305,1867,1,5,-4,-4
AUS,305,1868,1,5,-4,-4
AUS,305,1869,1,5,-4,-4
AUS,305,1870,1,5,-4,-4
AUS,305,1871,1,5,-4,-4
AUS,305,1872,1,5,-4,-4
AUS,305,1873,1,5,-4,-4
AUS,305,1874,1,5,-4,-4
AUS,305,1875,1,5,-4,-4
AUS,305,1876,1,5,-4,-4
AUS,305,1877,1,5,-4,-4
AUS,305,1878,1,5,-4,-4
AUS,305,1879,1,5,-4,-4
AUS,305,1880,1,5,-4,-4
AUS,305,1881,1,5,-4,-4
AUS,305,1882,1,5,-4,-4
AUS,305,1883,1,5,-4,-4
AUS,305,1884,1,5,-4,-4
AUS,305,1885,1,5,-4,-4
AUS,305,1886,1,5,-4,-4
AUS,305,1887,1,5,-4,-4
AUS,305,1888,1,5,-4,-4
AUS,305,1889,1,5,-4,-4
AUS,305,1890,1,5,-4,-4
AUS,305,1891,1,5,-4,-4
AUS,305,1892,1,5,-4,-4
AUS,305,1893,1,5,-4,-4
AUS,305,1894,1,5,-4,-4
AUS,305,1895,1,5,-4,-4
AUS,305,1896,1,5,-4,-4
AUS,305,1897,1,5,-4,-4
AUS,305,1898,1,5,-4,-4
AUS,305,1899,1,5,-4,-4
AUS,305,1900,1,5,-4,-4
AUS,305,1901,1,5,-4,-4
AUS,305,1902,1,5,-4,-4
AUS,305,1903,1,5,-4,-4
AUS,305,1904,1,5,-4,-4
AUS,305,1905,1,5,-4,-4
AUS,305,1906,1,5,-4,-4
AUS,305,1907,1,5,-4,-4
AUS,305,1908,1,5,-4,-4
